Leslie Klein,F,United States,USA,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Cathy (-bradford),F,United States,USA,1988,Seoul,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Cathy (-bradford),F,United States,USA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Linda Murray-dragan,F,United States,USA,1972,Munich,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Linda Murray-dragan,F,United States,USA,1976,Montreal,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Tracey Phillips,F,United States,USA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Nancy Purvis,F,United States,USA,1972,Munich,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Sperry Rademaker,F,United States,USA,1968,Mexico City,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Lia Rousset,F,United States,USA,1996,Atlanta,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Lauren (-bartlett),F,United States,USA,2004,Athina,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Ann Turner,F,United States,USA,1976,Montreal,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Kathryn Colin,F,United States,USA,2004,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Sheila (-doyle),F,United States,USA,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Sheila (-doyle),F,United States,USA,1988,Seoul,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Sheila (-doyle),F,United States,USA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Shirley Dery-batlik,F,United States,USA,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Shirley Dery-batlik,F,United States,USA,1988,Seoul,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Alexandra (bernhart-),F,United States,USA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Alexandra (bernhart-),F,United States,USA,1996,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
DeAnne Hemmens,F,United States,USA,1996,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Carrie (-gubser),F,United States,USA,2004,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Leslie Klein,F,United States,USA,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Cathy (-bradford),F,United States,USA,1988,Seoul,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Cathy (-bradford),F,United States,USA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Marie Mijalis,F,United States,USA,2004,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Tracey Phillips,F,United States,USA,1988,Seoul,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Tracey Phillips,F,United States,USA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Lia Rousset,F,United States,USA,1996,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Lauren (-bartlett),F,United States,USA,2004,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Ann Turner,F,United States,USA,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Drusilla (-patlak),F,United States,USA,1996,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Margaret Hogan,F,United States,USA,2016,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",No medal
Carrie (-gubser),F,United States,USA,2012,London,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",No medal
Kathryn Colin,F,United States,USA,2000,Sydney,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Sheila (-doyle),F,United States,USA,1984,Los Angeles,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Sheila (-doyle),F,United States,USA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Margaret Hogan,F,United States,USA,2016,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Carrie (-gubser),F,United States,USA,2004,Athina,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Carrie (-gubser),F,United States,USA,2008,Beijing,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Carrie (-gubser),F,United States,USA,2012,London,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Marcia Smoke,F,United States,USA,1968,Mexico City,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Marcia Smoke,F,United States,USA,1972,Munich,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Julie Leach,F,United States,USA,1976,Montreal,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Glorianne Perrier,F,United States,USA,1960,Roma,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Tracey Phillips,F,United States,USA,1988,Seoul,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Tracey Phillips,F,United States,USA,1996,Atlanta,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
Caroline Ashton,F,United States,USA,1972,Munich,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal
Heather Corrie,F,United States,USA,2008,Beijing,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal
Rebecca Giddens,F,United States,USA,2000,Sydney,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal
Cynthia (-wall),F,United States,USA,1972,Munich,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal
Maylon Hanold,F,United States,USA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal
Catherine -roethenmund),F,United States,USA,1992,Barcelona,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal
Catherine -roethenmund),F,United States,USA,1996,Atlanta,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal
Louise (-nichols),F,United States,USA,1972,Munich,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal
Ashley Nee,F,United States,USA,2016,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal
Caroline Queen,F,United States,USA,2012,London,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal
Oscar Jr.,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1 mile,No medal
Jay Mccrea,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1 mile,No medal
Charles Schlee,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1 mile,No medal
George Wiley,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1 mile,No medal
Anthony Williamsen,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1 mile,No medal
Allen Bell,M,United States,USA,1956,Melbourne,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Allen Bell,M,United States,USA,1960,Roma,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Frank Brilando,M,United States,USA,1952,Helsinki,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Jonas Carney,M,United States,USA,2000,Sydney,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
John Heid,M,United States,USA,1948,London,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
William Kund,M,United States,USA,1964,Tokyo,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Robert Livingston,M,United States,USA,1988,Seoul,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Bernard Mammes,M,United States,USA,1932,Los Angeles,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Rory O'reilly,M,United States,USA,1984,Los Angeles,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Albert Sellinger,M,United States,USA,1936,Berlin,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
John Iii,M,United States,USA,1968,Mexico City,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Robert Vehe,M,United States,USA,1976,Montreal,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Stephen Woznick,M,United States,USA,1972,Munich,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal
Arthur Andrews,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/2 mile,No medal
Aim Fritz,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/2 mile,No medal
Oscar Jr.,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/2 mile,No medal
Frederick Grinham,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/2 mile,No medal
Leonard Larson,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/2 mile,No medal
Charles Schlee,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/2 mile,No medal
George Wiley,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/2 mile,No medal
Anthony Williamsen,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/2 mile,No medal
Henry Wittmann,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/2 mile,No medal
Oscar Jr.,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/3 mile,No medal
Frederick Grinham,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/3 mile,No medal
Charles Schlee,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/3 mile,No medal
Arthur Andrews,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/4 mile,No medal
Oscar Jr.,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/4 mile,No medal
Frederick Grinham,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/4 mile,No medal
Frank Montaldi,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/4 mile,No medal
Oscar Schwab,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/4 mile,No medal
Anthony Williamsen,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/4 mile,No medal
Henry Wittmann,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 1/4 mile,No medal
Louis Weintz,M,United States,USA,1908,London,Cycling,Cycling Men's 100 kilometres,No medal
Michael Allen,M,United States,USA,1964,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
John Allis,M,United States,USA,1964,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
John Allis,M,United States,USA,1968,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Norman Alvis,M,United States,USA,1988,Seoul,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Richard Ball,M,United States,USA,1972,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Wesley Chowen,M,United States,USA,1960,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Wesley Chowen,M,United States,USA,1964,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
James Copeland,M,United States,USA,1988,Seoul,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
William Freund,M,United States,USA,1960,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Michael Hiltner,M,United States,USA,1960,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Michael Hiltner,M,United States,USA,1964,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
George Garcs,M,United States,USA,1992,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
John Howard,M,United States,USA,1968,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
John Howard,M,United States,USA,1972,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
John Howard,M,United States,USA,1976,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Alan Kingsbery,M,United States,USA,1976,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Oliver Jr.,M,United States,USA,1968,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Scott Mercier,M,United States,USA,1992,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Anthony Palmer,M,United States,USA,1988,Seoul,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Andrew Paulin,M,United States,USA,1988,Seoul,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Nathan Sheafor,M,United States,USA,1992,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Ronald Skarin,M,United States,USA,1972,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
John Stenner,M,United States,USA,1992,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Wayne Stetina,M,United States,USA,1972,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Wayne Stetina,M,United States,USA,1976,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Robert Tetzlaff,M,United States,USA,1960,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Marc Thompson,M,United States,USA,1976,Montreal,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
James Boven,M,United States,USA,1968,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Edwin Billington,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 2 mile,No medal
Charles Schlee,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 2 mile,No medal
George Cameron,M,United States,USA,1908,London,Cycling,Cycling Men's 20 kilometres,No medal
Louis Weintz,M,United States,USA,1908,London,Cycling,Cycling Men's 20 kilometres,No medal
John Lake,M,United States,USA,1900,Paris,Cycling,Cycling Men's 25 kilometres,No medal
Edwin Billington,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 25 mile,No medal
Oscar Jr.,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 25 mile,No medal
Marcus Hurley,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 25 mile,No medal
Samuel Lavoice,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 25 mile,No medal
Julius Schaefer,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 25 mile,No medal
Charles Schlee,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 25 mile,No medal
Anthony Williamsen,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 25 mile,No medal
Edwin Billington,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 5 mile,No medal
Burton Downing,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 5 mile,No medal
Oscar Jr.,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 5 mile,No medal
Marcus Hurley,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 5 mile,No medal
Jay Mccrea,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 5 mile,No medal
Julius Schaefer,M,United States,USA,1904,St. Louis,Cycling,Cycling Men's 5 mile,No medal
William Beck,M,United States,USA,1920,Antwerpen,Cycling,Cycling Men's 50 kilometres,No medal
William Jr.,M,United States,USA,1924,Paris,Cycling,Cycling Men's 50 kilometres,No medal
Ignatius Gronkowski,M,United States,USA,1924,Paris,Cycling,Cycling Men's 50 kilometres,No medal
Frank Small,M,United States,USA,1920,Antwerpen,Cycling,Cycling Men's 50 kilometres,No medal
Frederick Taylor,M,United States,USA,1920,Antwerpen,Cycling,Cycling Men's 50 kilometres,No medal
Anthony Young,M,United States,USA,1920,Antwerpen,Cycling,Cycling Men's 50 kilometres,No medal
Kyle Bennett,M,United States,USA,2008,Beijing,Cycling,Cycling Men's BMX,No medal
Connor Fields,M,United States,USA,2012,London,Cycling,Cycling Men's BMX,No medal
David Herman,M,United States,USA,2012,London,Cycling,Cycling Men's BMX,No medal
Nicholas Long,M,United States,USA,2012,London,Cycling,Cycling Men's BMX,No medal
Nicholas Long,M,United States,USA,2016,Rio de Janeiro,Cycling,Cycling Men's BMX,No medal
Corben Sharrah,M,United States,USA,2016,Rio de Janeiro,Cycling,Cycling Men's BMX,No medal
Kent Bostick,M,United States,USA,1996,Atlanta,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
David Brink,M,United States,USA,1968,Mexico City,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
David Brinton,M,United States,USA,1988,Seoul,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Harry Iii,M,United States,USA,1964,Tokyo,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Mariano Friedick,M,United States,USA,2000,Sydney,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Leonard Nitz,M,United States,USA,1976,Montreal,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Taylor Phinney,M,United States,USA,2008,Beijing,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Carl Sundquist,M,United States,USA,1992,Barcelona,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Christian Velde,M,United States,USA,2000,Sydney,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
John Velde,M,United States,USA,1972,Munich,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Lance (gunderson-),M,United States,USA,1996,Atlanta,Cycling,Cycling Men's Individual Time Trial,No medal
Lance (gunderson-),M,United States,USA,2000,Sydney,Cycling,Cycling Men's Individual Time Trial,No medal
Brent Bookwalter,M,United States,USA,2016,Rio de Janeiro,Cycling,Cycling Men's Individual Time Trial,No medal
Tyler Hamilton,M,United States,USA,2000,Sydney,Cycling,Cycling Men's Individual Time Trial,No medal
Tyler Hamilton,M,United States,USA,2004,Athina,Cycling,Cycling Men's Individual Time Trial,No medal
Stephen Hegg,M,United States,USA,1996,Atlanta,Cycling,Cycling Men's Individual Time Trial,No medal
Taylor Phinney,M,United States,USA,2012,London,Cycling,Cycling Men's Individual Time Trial,No medal
Taylor Phinney,M,United States,USA,2016,Rio de Janeiro,Cycling,Cycling Men's Individual Time Trial,No medal
David Zabriskie,M,United States,USA,2008,Beijing,Cycling,Cycling Men's Individual Time Trial,No medal
Christian Arrue,M,United States,USA,2000,Sydney,Cycling,Cycling Men's Keirin,No medal
Matthew Baranoski,M,United States,USA,2016,Rio de Janeiro,Cycling,Cycling Men's Keirin,No medal
Giddeon Massie,M,United States,USA,2008,Beijing,Cycling,Cycling Men's Keirin,No medal
Martin Nothstein,M,United States,USA,2000,Sydney,Cycling,Cycling Men's Keirin,No medal
Martin Nothstein,M,United States,USA,2004,Athina,Cycling,Cycling Men's Keirin,No medal
Michael Friedman,M,United States,USA,2008,Beijing,Cycling,Cycling Men's Madison,No medal
Robert Lea,M,United States,USA,2008,Beijing,Cycling,Cycling Men's Madison,No medal
Travis Brown,M,United States,USA,2000,Sydney,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal
Adam Craig,M,United States,USA,2008,Beijing,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal
Howard Grotts,M,United States,USA,2016,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal
