Country Code,Gender,Event,bronze,silver,gold,total athletes,prob_bronze,prob_silver,prob_gold,raw medals
ECU,F,TTE,0,0,0,1,0.0,0.0,0.0,0
IRL,F,JUD,0,0,0,2,0.0,0.0,0.0,0
LCA,M,SWM,0,0,0,3,0.0,0.0,0.0,0
ARG,M,SRF,0,0,0,1,0.0,0.0,0.0,0
GUM,M,SWM,0,0,0,36,0.0,0.0,0.0,0
ARM,M,SHO,0,0,0,9,0.0,0.0,0.0,0
TCH,F,JUD,0,0,0,1,0.0,0.0,0.0,0
POR,M,GLF,0,0,0,2,0.0,0.0,0.0,0
GRN,M,ATH,1,1,0,27,0.037037037037037035,0.037037037037037035,0.0,2
MLT,M,SAL,0,0,0,4,0.0,0.0,0.0,0
LIE,M,SHO,0,0,0,16,0.0,0.0,0.0,0
LAT,M,BOX,0,0,0,3,0.0,0.0,0.0,0
TUR,F,KTE,0,0,0,4,0.0,0.0,0.0,0
ASA,M,BOX,0,0,0,5,0.0,0.0,0.0,0
IOA,M,TEN,0,0,0,1,0.0,0.0,0.0,0
THA,F,ROW,0,0,0,4,0.0,0.0,0.0,0
IRI,M,ATH,0,1,0,56,0.0,0.017857142857142856,0.0,1
TGA,M,ATH,0,0,0,13,0.0,0.0,0.0,0
GBR,M,SAL,0,0,0,3,0.0,0.0,0.0,0
ITA,M,VVO,17,15,0,144,0.11805555555555555,0.10416666666666667,0.0,32
USA,M,TEN,0,0,0,2,0.0,0.0,0.0,0
AUS,M,HOC,35,26,4,255,0.13725490196078433,0.10196078431372549,0.01568627450980392,65
CAN,F,GTR,0,2,2,10,0.0,0.2,0.2,4
SAM,M,CSP,0,0,0,6,0.0,0.0,0.0,0
CIV,M,FBL,0,0,0,21,0.0,0.0,0.0,0
TGA,F,SWM,0,0,0,2,0.0,0.0,0.0,0
CZE,M,CRD,0,0,0,4,0.0,0.0,0.0,0
VIE,M,BDM,0,0,0,4,0.0,0.0,0.0,0
SRB,F,JUD,0,0,0,3,0.0,0.0,0.0,0
LTU,F,GAR,0,0,0,15,0.0,0.0,0.0,0
MEX,M,CRD,0,0,0,1,0.0,0.0,0.0,0
HON,M,ROW,0,0,0,1,0.0,0.0,0.0,0
RUS,M,SAL,0,0,0,5,0.0,0.0,0.0,0
MRI,M,WLF,0,0,0,5,0.0,0.0,0.0,0
HUN,M,TRI,0,0,0,8,0.0,0.0,0.0,0
UGA,M,BDM,0,0,0,2,0.0,0.0,0.0,0
USA,M,TEN,0,0,0,84,0.0,0.0,0.0,0
CIV,M,ARC,0,0,0,2,0.0,0.0,0.0,0
NZL,M,TTE,0,0,0,8,0.0,0.0,0.0,0
ECU,F,BMX,0,0,0,1,0.0,0.0,0.0,0
RUS,F,SAL,0,0,0,25,0.0,0.0,0.0,0
NZL,M,FEN,0,0,0,7,0.0,0.0,0.0,0
POL,F,TEN,0,0,0,22,0.0,0.0,0.0,0
POR,F,OWS,0,0,0,1,0.0,0.0,0.0,0
CHI,M,SWM,0,0,0,21,0.0,0.0,0.0,0
FRA,M,MTB,0,0,0,2,0.0,0.0,0.0,0
GER,M,TEN,0,0,0,5,0.0,0.0,0.0,0
SUI,M,SWM,0,0,0,160,0.0,0.0,0.0,0
AFG,M,JUD,0,0,0,2,0.0,0.0,0.0,0
FIN,M,SAL,0,0,0,7,0.0,0.0,0.0,0
BIH,F,SWM,0,0,0,6,0.0,0.0,0.0,0
MNE,F,SHO,0,0,0,1,0.0,0.0,0.0,0
ROU,M,ARC,0,0,0,3,0.0,0.0,0.0,0
TUN,F,FEN,1,0,0,20,0.05,0.0,0.0,1
SWE,M,SAL,0,0,0,3,0.0,0.0,0.0,0
AZE,F,JUD,0,0,0,7,0.0,0.0,0.0,0
VEN,F,BOX,0,0,0,2,0.0,0.0,0.0,0
IRI,F,KTE,0,0,0,2,0.0,0.0,0.0,0
EGY,M,HOC,0,0,0,32,0.0,0.0,0.0,0
RSA,M,CRD,0,0,0,4,0.0,0.0,0.0,0
FRA,M,ART,0,0,1,323,0.0,0.0,0.0030959752321981426,1
SRB,M,CSP,0,0,0,3,0.0,0.0,0.0,0
SEY,M,ATH,0,0,0,35,0.0,0.0,0.0,0
FRA,M,CTR,8,11,10,616,0.012987012987012988,0.017857142857142856,0.016233766233766232,29
POR,M,ATH,1,1,2,226,0.004424778761061947,0.004424778761061947,0.008849557522123894,4
HUN,M,WPO,22,12,63,265,0.0830188679245283,0.045283018867924525,0.23773584905660378,97
ASA,M,WRF,0,0,0,2,0.0,0.0,0.0,0
BRA,F,SKB,0,0,0,6,0.0,0.0,0.0,0
LAT,M,WRF,0,0,0,16,0.0,0.0,0.0,0
BOL,M,EVE,0,0,0,3,0.0,0.0,0.0,0
AUS,F,TKW,0,0,0,13,0.0,0.0,0.0,0
NED,F,GTR,0,0,0,2,0.0,0.0,0.0,0
USA,F,VBV,0,0,0,2,0.0,0.0,0.0,0
NGR,M,TEN,0,0,0,6,0.0,0.0,0.0,0
TCH,F,TEN,0,0,0,11,0.0,0.0,0.0,0
FRA,M,FSK,0,0,0,1,0.0,0.0,0.0,0
FIJ,M,SAL,0,0,0,21,0.0,0.0,0.0,0
BLR,F,ROW,5,1,1,39,0.1282051282051282,0.02564102564102564,0.02564102564102564,7
PUR,F,DIV,0,0,0,5,0.0,0.0,0.0,0
UKR,M,SAL,0,2,0,35,0.0,0.05714285714285714,0.0,2
CAN,M,SAL,0,0,0,2,0.0,0.0,0.0,0
BRN,M,CTR,0,0,0,7,0.0,0.0,0.0,0
NOR,M,VBV,0,0,0,4,0.0,0.0,0.0,0
IRL,M,FBL,0,0,0,23,0.0,0.0,0.0,0
GER,F,CSP,0,0,0,14,0.0,0.0,0.0,0
ESP,M,JUD,0,1,0,44,0.0,0.022727272727272728,0.0,1
POL,F,JUD,0,0,0,25,0.0,0.0,0.0,0
THA,M,SHO,0,0,0,94,0.0,0.0,0.0,0
POR,M,SAL,0,0,0,2,0.0,0.0,0.0,0
PHI,F,TTE,0,0,0,1,0.0,0.0,0.0,0
ARG,F,TRI,0,0,0,2,0.0,0.0,0.0,0
ARG,M,POL,0,0,0,9,0.0,0.0,0.0,0
URS,M,HBL,9,8,19,114,0.07894736842105263,0.07017543859649122,0.16666666666666666,36
JPN,F,HBL,0,0,0,28,0.0,0.0,0.0,0
ITA,M,SAL,2,1,1,141,0.014184397163120567,0.0070921985815602835,0.0070921985815602835,4
KOR,M,SWM,0,3,1,119,0.0,0.025210084033613446,0.008403361344537815,4
DOM,M,SWM,0,0,0,6,0.0,0.0,0.0,0
VEN,M,JUD,0,0,0,25,0.0,0.0,0.0,0
SRB,F,TEN,0,0,0,13,0.0,0.0,0.0,0
AUS,M,RU7,0,0,0,26,0.0,0.0,0.0,0
EUN,M,WPO,0,0,0,13,0.0,0.0,0.0,0
BAR,M,DIV,0,0,0,1,0.0,0.0,0.0,0
ARG,M,SAL,0,0,0,2,0.0,0.0,0.0,0
NED,M,JUD,5,0,1,61,0.08196721311475409,0.0,0.01639344262295082,6
FRA,M,SAL,0,0,0,4,0.0,0.0,0.0,0
TLS,M,ATH,0,0,0,1,0.0,0.0,0.0,0
JPN,F,BDM,0,0,0,2,0.0,0.0,0.0,0
PUR,F,SWM,0,0,0,62,0.0,0.0,0.0,0
BAR,M,WLF,0,0,0,2,0.0,0.0,0.0,0
SYR,M,WRF,0,0,0,38,0.0,0.0,0.0,0
HON,M,WLF,0,0,0,3,0.0,0.0,0.0,0
YUG,M,HBL,4,0,6,71,0.056338028169014086,0.0,0.08450704225352113,10
GRE,F,GAR,0,0,0,75,0.0,0.0,0.0,0
THA,M,SAL,0,0,0,20,0.0,0.0,0.0,0
USA,F,CSP,0,0,0,1,0.0,0.0,0.0,0
UKR,F,WLF,0,1,1,18,0.0,0.05555555555555555,0.05555555555555555,2
CHN,M,TTE,2,4,9,37,0.05405405405405406,0.10810810810810811,0.24324324324324326,15
CRC,M,BOX,0,0,0,3,0.0,0.0,0.0,0
CHI,M,MTB,0,0,0,1,0.0,0.0,0.0,0
FRA,M,SWM,7,14,4,560,0.0125,0.025,0.007142857142857143,25
NOR,M,SAL,0,0,0,5,0.0,0.0,0.0,0
SUI,M,MTB,0,0,0,3,0.0,0.0,0.0,0
SLO,F,CLB,0,0,0,2,0.0,0.0,0.0,0
CHN,M,FEN,0,6,1,146,0.0,0.0410958904109589,0.00684931506849315,7
KAZ,M,MPN,0,0,0,6,0.0,0.0,0.0,0
SWE,M,ATH,14,11,9,903,0.015503875968992248,0.012181616832779624,0.009966777408637873,34
BRN,M,SWM,0,0,0,8,0.0,0.0,0.0,0
RUS,F,VBV,0,0,0,6,0.0,0.0,0.0,0
FIJ,F,JUD,0,0,0,6,0.0,0.0,0.0,0
TPE,M,MPN,0,0,0,3,0.0,0.0,0.0,0
NED,M,SAL,0,0,0,2,0.0,0.0,0.0,0
ITA,M,SHO,4,7,7,314,0.012738853503184714,0.022292993630573247,0.022292993630573247,18
ITA,F,WLF,0,1,0,5,0.0,0.2,0.0,1
TCH,M,BKB,0,0,0,87,0.0,0.0,0.0,0
CRO,F,ATH,1,1,1,30,0.03333333333333333,0.03333333333333333,0.03333333333333333,3
PAK,M,TTE,0,0,0,1,0.0,0.0,0.0,0
GAB,M,JUD,0,0,0,3,0.0,0.0,0.0,0
UKR,F,TEN,0,0,0,4,0.0,0.0,0.0,0
BER,F,TRI,0,0,1,4,0.0,0.0,0.25,1
IRL,F,TEN,0,0,0,4,0.0,0.0,0.0,0
CAF,F,BOX,0,0,0,1,0.0,0.0,0.0,0
NOR,M,SAL,0,0,0,2,0.0,0.0,0.0,0
ITA,M,SAL,0,0,0,5,0.0,0.0,0.0,0
KAZ,F,JUD,0,0,0,17,0.0,0.0,0.0,0
RSA,F,SHO,0,0,0,2,0.0,0.0,0.0,0
IND,F,BOX,0,0,0,5,0.0,0.0,0.0,0
PER,M,CRD,0,0,0,1,0.0,0.0,0.0,0
FIJ,M,SHO,0,0,0,4,0.0,0.0,0.0,0
GER,M,TRI,0,0,0,15,0.0,0.0,0.0,0
DOM,M,CTR,0,0,0,1,0.0,0.0,0.0,0
LUX,F,ART,0,0,0,1,0.0,0.0,0.0,0
UKR,M,SHO,1,2,1,73,0.0136986301369863,0.0273972602739726,0.0136986301369863,4
ANG,M,ATH,0,0,0,21,0.0,0.0,0.0,0
SUI,M,SAL,0,0,0,3,0.0,0.0,0.0,0
GUA,M,CRD,0,0,0,1,0.0,0.0,0.0,0
LIE,F,SWA,0,0,0,2,0.0,0.0,0.0,0
KOR,M,CTR,0,0,0,91,0.0,0.0,0.0,0
CUB,F,WLF,0,0,0,4,0.0,0.0,0.0,0
PAR,M,ROW,0,0,0,2,0.0,0.0,0.0,0
EGY,F,TEN,0,0,0,1,0.0,0.0,0.0,0
GAM,F,ATH,0,0,0,2,0.0,0.0,0.0,0
CMR,F,WRF,0,0,0,6,0.0,0.0,0.0,0
JPN,F,GRY,0,0,0,40,0.0,0.0,0.0,0
AUT,M,ATH,0,0,0,227,0.0,0.0,0.0,0
NED,M,VBV,0,0,0,4,0.0,0.0,0.0,0
ZAM,F,FBL,0,0,0,22,0.0,0.0,0.0,0
NBO,M,ATH,0,0,0,2,0.0,0.0,0.0,0
CAN,M,SWM,8,7,1,534,0.0149812734082397,0.013108614232209739,0.0018726591760299626,16
UZB,M,TEN,0,0,0,5,0.0,0.0,0.0,0
USA,M,GAR,0,0,0,6,0.0,0.0,0.0,0
HON,M,JUD,0,0,0,5,0.0,0.0,0.0,0
SUD,M,BOX,0,0,0,20,0.0,0.0,0.0,0
JPN,F,VVO,5,4,3,152,0.03289473684210526,0.02631578947368421,0.019736842105263157,12
KAZ,M,CSP,0,0,0,3,0.0,0.0,0.0,0
ISL,M,WPO,0,0,0,8,0.0,0.0,0.0,0
RSA,F,ROW,0,0,0,13,0.0,0.0,0.0,0
ALG,M,BOX,1,0,1,74,0.013513513513513514,0.0,0.013513513513513514,2
THA,M,FBL,0,0,0,28,0.0,0.0,0.0,0
CRO,M,SHO,0,0,1,26,0.0,0.0,0.038461538461538464,1
SLO,F,CTR,0,0,0,7,0.0,0.0,0.0,0
SWE,M,SAL,0,0,0,2,0.0,0.0,0.0,0
FIN,F,CTR,0,0,0,14,0.0,0.0,0.0,0
VIE,F,ATH,0,0,0,18,0.0,0.0,0.0,0
GRE,M,SAL,0,0,0,2,0.0,0.0,0.0,0
PUR,F,GLF,0,0,0,1,0.0,0.0,0.0,0
IRL,M,SHO,0,0,0,25,0.0,0.0,0.0,0
SUI,F,VBV,0,0,0,10,0.0,0.0,0.0,0
BOH,M,ATH,0,0,0,39,0.0,0.0,0.0,0
NED,M,SAL,0,0,0,3,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
SLO,F,TTE,0,0,0,1,0.0,0.0,0.0,0
BAN,F,ARC,0,0,0,3,0.0,0.0,0.0,0
JOR,M,SHO,0,0,0,16,0.0,0.0,0.0,0
USA,F,TKW,0,0,0,11,0.0,0.0,0.0,0
CAN,F,BOX,0,0,0,7,0.0,0.0,0.0,0
NAM,F,MTB,0,0,0,1,0.0,0.0,0.0,0
MGL,F,ATH,0,0,0,12,0.0,0.0,0.0,0
BRA,M,SWM,6,3,0,418,0.014354066985645933,0.007177033492822967,0.0,9
FRA,M,ROW,0,0,0,19,0.0,0.0,0.0,0
PNG,M,BOX,0,0,0,16,0.0,0.0,0.0,0
LTU,M,WRF,2,0,0,17,0.11764705882352941,0.0,0.0,2
BRA,F,ATH,0,0,1,183,0.0,0.0,0.00546448087431694,1
JPN,F,FEN,0,0,0,71,0.0,0.0,0.0,0
LUX,F,ATH,0,0,0,7,0.0,0.0,0.0,0
GBR,M,SAL,0,0,0,3,0.0,0.0,0.0,0
TUR,F,SHO,0,0,0,4,0.0,0.0,0.0,0
YUG,M,CSL,0,0,0,2,0.0,0.0,0.0,0
FRA,F,OWS,0,0,0,1,0.0,0.0,0.0,0
CUB,F,BKB,0,0,0,48,0.0,0.0,0.0,0
NOR,M,ARC,0,0,0,15,0.0,0.0,0.0,0
GBR,M,TTE,0,0,0,21,0.0,0.0,0.0,0
ESP,F,GAR,0,0,0,321,0.0,0.0,0.0,0
COM,F,SWM,0,0,0,2,0.0,0.0,0.0,0
JPN,M,TRI,0,0,0,14,0.0,0.0,0.0,0
CAN,M,ART,1,0,0,77,0.012987012987012988,0.0,0.0,1
BEL,M,GAR,0,1,0,105,0.0,0.009523809523809525,0.0,1
AUT,F,HOC,0,0,0,14,0.0,0.0,0.0,0
ALB,F,WLF,0,0,0,3,0.0,0.0,0.0,0
FIJ,M,FBL,0,0,0,16,0.0,0.0,0.0,0
CAN,M,CTR,2,1,0,252,0.007936507936507936,0.003968253968253968,0.0,3
SVK,M,ARC,0,0,0,1,0.0,0.0,0.0,0
RHO,M,ATH,0,0,0,4,0.0,0.0,0.0,0
GBR,M,FEN,0,13,0,488,0.0,0.02663934426229508,0.0,13
GER,F,TKW,1,0,0,6,0.16666666666666666,0.0,0.0,1
SRI,M,ATH,0,0,0,45,0.0,0.0,0.0,0
ARM,F,SWM,0,0,0,5,0.0,0.0,0.0,0
IRL,M,SAL,0,2,0,65,0.0,0.03076923076923077,0.0,2
DOM,F,VVO,0,0,0,36,0.0,0.0,0.0,0
NOR,F,CTR,0,0,1,32,0.0,0.0,0.03125,1
BER,M,SAL,0,0,0,3,0.0,0.0,0.0,0
IOA,M,ATH,0,0,0,9,0.0,0.0,0.0,0
PRK,F,WLF,0,1,2,14,0.0,0.07142857142857142,0.14285714285714285,3
NOR,M,SAL,0,0,0,4,0.0,0.0,0.0,0
GER,M,ROW,0,0,0,9,0.0,0.0,0.0,0
AUS,M,BMX,0,0,0,1,0.0,0.0,0.0,0
GBR,M,CKT,0,0,0,12,0.0,0.0,0.0,0
NOC,Sex,CKT,0,0,0,1,0.0,0.0,0.0,0
JPN,F,EVE,0,0,0,1,0.0,0.0,0.0,0
ITA,M,FBL,8,0,0,240,0.03333333333333333,0.0,0.0,8
SEN,F,FEN,0,0,0,3,0.0,0.0,0.0,0
ITA,F,BKB,0,0,0,36,0.0,0.0,0.0,0
OMA,F,ATH,0,0,0,4,0.0,0.0,0.0,0
ESP,M,DIV,0,0,0,25,0.0,0.0,0.0,0
LIE,M,EVE,0,0,0,1,0.0,0.0,0.0,0
NGR,F,SWM,0,0,0,7,0.0,0.0,0.0,0
ESP,M,WLF,0,0,0,31,0.0,0.0,0.0,0
ARM,F,DIV,0,0,0,1,0.0,0.0,0.0,0
CHN,F,GAR,3,1,3,303,0.009900990099009901,0.0033003300330033004,0.009900990099009901,7
CHN,M,BDM,0,0,1,18,0.0,0.0,0.05555555555555555,1
JPN,F,VBV,0,0,0,4,0.0,0.0,0.0,0
NOR,M,SAL,0,0,0,4,0.0,0.0,0.0,0
VEN,M,WLF,0,0,0,20,0.0,0.0,0.0,0
COD,F,TKW,0,0,0,1,0.0,0.0,0.0,0
FIN,M,SAL,0,0,0,3,0.0,0.0,0.0,0
NED,M,WLF,2,0,0,24,0.08333333333333333,0.0,0.0,2
VEN,M,DIV,0,0,0,16,0.0,0.0,0.0,0
USA,M,ATH,48,68,107,2426,0.01978565539983512,0.028029678483099753,0.04410552349546579,223
NED,M,DIV,0,0,0,13,0.0,0.0,0.0,0
BAR,M,JUD,0,0,0,5,0.0,0.0,0.0,0
MON,M,TRI,0,0,0,1,0.0,0.0,0.0,0
EUN,F,TEN,0,0,0,5,0.0,0.0,0.0,0
UKR,F,BKB,0,0,0,12,0.0,0.0,0.0,0
AUS,F,CSP,0,0,0,14,0.0,0.0,0.0,0
MKD,M,ATH,0,0,0,5,0.0,0.0,0.0,0
DEN,M,BDM,1,0,0,14,0.07142857142857142,0.0,0.0,1
DEN,F,GAR,0,0,0,5,0.0,0.0,0.0,0
ECU,M,WRF,0,0,0,7,0.0,0.0,0.0,0
LAO,F,SWM,0,0,0,4,0.0,0.0,0.0,0
COD,M,JUD,0,0,0,9,0.0,0.0,0.0,0
BRA,M,CTR,0,0,0,79,0.0,0.0,0.0,0
BRA,M,ART,0,0,0,1,0.0,0.0,0.0,0
BLR,F,SHO,1,0,0,33,0.030303030303030304,0.0,0.0,1
CRO,M,SAL,0,1,2,42,0.0,0.023809523809523808,0.047619047619047616,3
SLE,M,CTR,0,0,0,1,0.0,0.0,0.0,0
SWE,M,ROW,0,0,0,5,0.0,0.0,0.0,0
HKG,F,TTE,0,0,0,2,0.0,0.0,0.0,0
SWE,M,ROW,0,0,0,5,0.0,0.0,0.0,0
TTO,F,CRD,0,0,0,1,0.0,0.0,0.0,0
TKM,F,WLF,0,0,0,3,0.0,0.0,0.0,0
SUI,F,SAL,0,0,0,15,0.0,0.0,0.0,0
POR,M,TEN,0,0,0,16,0.0,0.0,0.0,0
FRA,M,CSL,0,0,0,4,0.0,0.0,0.0,0
UKR,F,BDM,0,0,0,12,0.0,0.0,0.0,0
BRA,M,MTB,0,0,0,2,0.0,0.0,0.0,0
THA,M,EVE,0,0,0,5,0.0,0.0,0.0,0
IND,M,WPO,0,0,0,19,0.0,0.0,0.0,0
ARU,M,SAL,0,0,0,2,0.0,0.0,0.0,0
NZL,F,SWM,0,0,0,155,0.0,0.0,0.0,0
EST,M,FEN,0,0,0,18,0.0,0.0,0.0,0
NGR,M,ATH,4,3,3,254,0.015748031496062992,0.011811023622047244,0.011811023622047244,10
FRA,F,BK3,0,0,0,4,0.0,0.0,0.0,0
LIB,F,ATH,0,0,0,8,0.0,0.0,0.0,0
ITA,F,BDM,0,0,0,3,0.0,0.0,0.0,0
PAR,M,JUD,0,0,0,5,0.0,0.0,0.0,0
HUN,F,TTE,0,0,0,32,0.0,0.0,0.0,0
DEN,F,EVE,0,0,0,1,0.0,0.0,0.0,0
CZE,F,GLF,0,0,0,2,0.0,0.0,0.0,0
EST,M,TTE,0,0,0,1,0.0,0.0,0.0,0
MEX,F,TTE,0,0,0,3,0.0,0.0,0.0,0
GBR,M,TEN,0,0,0,1,0.0,0.0,0.0,0
LIB,M,SHO,0,0,0,24,0.0,0.0,0.0,0
AUS,M,TEN,0,0,0,2,0.0,0.0,0.0,0
MRI,M,JUD,0,0,0,3,0.0,0.0,0.0,0
YUG,F,HBL,0,0,6,44,0.0,0.0,0.13636363636363635,6
EUN,F,JUD,0,0,0,6,0.0,0.0,0.0,0
ISV,M,WLF,0,0,0,1,0.0,0.0,0.0,0
GBR,M,CSL,0,0,0,6,0.0,0.0,0.0,0
HUN,F,CTR,0,0,0,5,0.0,0.0,0.0,0
NEP,M,SWM,0,0,0,7,0.0,0.0,0.0,0
NZL,F,DIV,0,0,0,4,0.0,0.0,0.0,0
MEX,F,CTR,0,1,0,16,0.0,0.0625,0.0,1
BEL,M,SAL,0,0,0,3,0.0,0.0,0.0,0
JOR,F,ATH,0,0,0,7,0.0,0.0,0.0,0
BOL,M,SHO,0,0,0,19,0.0,0.0,0.0,0
ETH,M,ATH,4,2,7,215,0.018604651162790697,0.009302325581395349,0.03255813953488372,13
USA,M,GLF,0,0,0,82,0.0,0.0,0.0,0
THA,F,SHO,0,0,0,32,0.0,0.0,0.0,0
JPN,M,WPO,0,0,0,89,0.0,0.0,0.0,0
CAN,M,MTB,0,0,0,1,0.0,0.0,0.0,0
SVK,M,CSL,0,0,0,2,0.0,0.0,0.0,0
ECU,M,BOX,0,0,0,26,0.0,0.0,0.0,0
USA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
ESP,M,ROW,0,1,0,125,0.0,0.008,0.0,1
INA,F,CTR,0,0,0,1,0.0,0.0,0.0,0
MAR,M,TTE,0,0,0,1,0.0,0.0,0.0,0
AUT,M,GLF,0,0,0,3,0.0,0.0,0.0,0
NOR,M,GAR,7,14,2,257,0.027237354085603113,0.054474708171206226,0.007782101167315175,23
COL,F,WRF,1,0,0,7,0.14285714285714285,0.0,0.0,1
ESP,M,CSL,4,8,2,150,0.02666666666666667,0.05333333333333334,0.013333333333333334,14
MRI,M,BDM,0,0,0,1,0.0,0.0,0.0,0
SWE,M,TEN,0,0,0,57,0.0,0.0,0.0,0
IRL,F,TEN,0,0,0,1,0.0,0.0,0.0,0
CAN,M,VBV,0,0,0,6,0.0,0.0,0.0,0
BEL,M,ARC,0,2,4,80,0.0,0.025,0.05,6
MAR,M,FEN,0,0,0,30,0.0,0.0,0.0,0
SVK,M,GAR,0,0,0,2,0.0,0.0,0.0,0
SLE,M,SWM,0,0,0,3,0.0,0.0,0.0,0
LIB,M,SAL,0,0,0,1,0.0,0.0,0.0,0
UKR,M,EVE,0,0,0,20,0.0,0.0,0.0,0
ALG,M,WRF,0,0,0,27,0.0,0.0,0.0,0
BLR,M,TTE,0,0,0,11,0.0,0.0,0.0,0
ESP,M,SAL,0,0,0,3,0.0,0.0,0.0,0
NED,M,CSL,0,1,0,71,0.0,0.014084507042253521,0.0,1
BLR,M,FEN,0,0,0,23,0.0,0.0,0.0,0
BRA,F,MPN,1,0,0,5,0.2,0.0,0.0,1
VEN,M,CSL,0,0,0,4,0.0,0.0,0.0,0
GER,F,TEN,0,0,0,5,0.0,0.0,0.0,0
VEN,M,ROW,0,0,0,4,0.0,0.0,0.0,0
NOR,M,SAL,0,0,0,3,0.0,0.0,0.0,0
ANZ,M,BOX,0,0,0,1,0.0,0.0,0.0,0
KAZ,F,WPO,0,0,0,24,0.0,0.0,0.0,0
NED,M,ROW,11,8,8,329,0.03343465045592705,0.0243161094224924,0.0243161094224924,27
RUS,F,SWA,0,0,36,78,0.0,0.0,0.46153846153846156,36
GUA,F,GAR,0,0,0,18,0.0,0.0,0.0,0
NED,F,BOX,1,0,0,2,0.5,0.0,0.0,1
ARU,M,SHO,0,0,0,1,0.0,0.0,0.0,0
IRI,F,SHO,0,0,0,21,0.0,0.0,0.0,0
HAI,M,WLF,0,0,0,2,0.0,0.0,0.0,0
HON,F,SHO,0,0,0,1,0.0,0.0,0.0,0
LTU,M,BOX,0,0,0,18,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,1,0.0,0.0,0.0,0
INA,F,TTE,0,0,0,5,0.0,0.0,0.0,0
ISV,M,ARC,0,0,0,1,0.0,0.0,0.0,0
ARG,F,FBL,0,0,0,15,0.0,0.0,0.0,0
USA,M,GAR,0,0,0,6,0.0,0.0,0.0,0
ITA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
HKG,F,JUD,0,0,0,3,0.0,0.0,0.0,0
FRA,M,SAL,0,0,0,2,0.0,0.0,0.0,0
ITA,M,EVE,10,8,4,259,0.03861003861003861,0.03088803088803089,0.015444015444015444,22
SEY,F,ATH,0,0,0,13,0.0,0.0,0.0,0
GBR,F,SHO,0,0,0,31,0.0,0.0,0.0,0
AHO,M,TRI,0,0,0,1,0.0,0.0,0.0,0
FRA,M,WPO,0,0,0,8,0.0,0.0,0.0,0
SUI,F,ARC,0,0,0,9,0.0,0.0,0.0,0
YAR,M,JUD,0,0,0,2,0.0,0.0,0.0,0
GBR,F,BMX,0,0,0,1,0.0,0.0,0.0,0
VIE,M,WRF,0,0,0,6,0.0,0.0,0.0,0
BOH,M,TEN,0,0,0,2,0.0,0.0,0.0,0
SWE,M,SAL,0,0,0,3,0.0,0.0,0.0,0
GRE,M,TEN,0,0,0,5,0.0,0.0,0.0,0
TOG,M,ATH,0,0,0,27,0.0,0.0,0.0,0
COL,M,BMX,0,0,0,2,0.0,0.0,0.0,0
THA,F,TTE,0,0,0,8,0.0,0.0,0.0,0
PAK,M,SWM,0,0,0,22,0.0,0.0,0.0,0
ANZ,F,SWM,0,0,0,2,0.0,0.0,0.0,0
PER,M,ATH,0,0,0,61,0.0,0.0,0.0,0
BRN,M,FEN,0,0,0,7,0.0,0.0,0.0,0
KUW,M,JUD,0,0,0,24,0.0,0.0,0.0,0
HKG,M,EVE,0,0,0,4,0.0,0.0,0.0,0
BAN,M,GAR,0,0,0,3,0.0,0.0,0.0,0
NGR,F,HBL,0,0,0,16,0.0,0.0,0.0,0
WIF,M,SHO,0,0,0,2,0.0,0.0,0.0,0
CHN,M,SWM,3,4,3,223,0.013452914798206279,0.017937219730941704,0.013452914798206279,10
FRA,M,TTE,0,1,0,27,0.0,0.037037037037037035,0.0,1
GER,M,JUD,4,1,1,59,0.06779661016949153,0.01694915254237288,0.01694915254237288,6
SRB,M,FBL,0,0,0,15,0.0,0.0,0.0,0
FRG,M,ATH,7,1,1,244,0.028688524590163935,0.004098360655737705,0.004098360655737705,9
UKR,M,MPN,0,1,0,10,0.0,0.1,0.0,1
GUA,M,ATH,0,0,0,67,0.0,0.0,0.0,0
QAT,F,ATH,0,0,0,3,0.0,0.0,0.0,0
FRA,M,FEN,40,38,61,840,0.047619047619047616,0.04523809523809524,0.07261904761904762,139
GUA,F,TKW,0,0,0,3,0.0,0.0,0.0,0
GBR,F,FSK,1,0,0,2,0.5,0.0,0.0,1
NZL,M,MTB,0,0,0,1,0.0,0.0,0.0,0
SEN,M,JUD,0,0,0,41,0.0,0.0,0.0,0
MEX,F,SHO,0,0,0,14,0.0,0.0,0.0,0
CZE,F,TEN,0,0,0,6,0.0,0.0,0.0,0
DEN,M,GAR,9,4,3,290,0.03103448275862069,0.013793103448275862,0.010344827586206896,16
HUN,F,SHO,1,0,1,51,0.0196078431372549,0.0,0.0196078431372549,2
KAZ,M,SHO,0,0,0,31,0.0,0.0,0.0,0
CHI,F,TEN,0,0,0,3,0.0,0.0,0.0,0
GER,M,SAL,0,0,0,3,0.0,0.0,0.0,0
USA,M,SAL,0,0,0,4,0.0,0.0,0.0,0
UKR,F,GTR,0,0,0,5,0.0,0.0,0.0,0
MRI,F,ATH,0,0,0,8,0.0,0.0,0.0,0
ITA,M,MPN,2,3,3,80,0.025,0.0375,0.0375,8
