Year_Start,Year_End,Returning_Athlete_Effect,New_Athlete_Effect,Coaching_Effect,Z_Score,P_Value,Significant,File,Abs_Coaching_Effect
1972,1976,-3.0,3.0,1.46,0.26,0.79475,False,Czechoslovakia_ROW_mens.csv,1.46
1976,1980,-1.0,0.0,-1.86,-0.496,0.62018,False,Czechoslovakia_ROW_mens.csv,1.86
1980,1988,0.0,0.0,0.0,0.0,1.0,False,Czechoslovakia_ROW_mens.csv,0.0
1988,1992,1.0,0.0,3.6,1.118,0.26355,False,Czechoslovakia_ROW_mens.csv,3.6
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Hong_Kong_ATH_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Croatia_TTE_womens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Croatia_TTE_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Croatia_TTE_womens.csv,0.0
2012,2024,0.0,0.0,0.0,0.0,1.0,False,Austria_VBV_mens.csv,0.0
1936,1948,0.0,5.0,6.0,0.953,0.34036,False,Czechoslovakia_CSL_mens.csv,6.0
1948,1952,0.0,1.0,2.4,0.626,0.53111,False,Czechoslovakia_CSL_mens.csv,2.4
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Czechoslovakia_CSL_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Czechoslovakia_CSL_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Czechoslovakia_CSL_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Czechoslovakia_CSL_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Czechoslovakia_CSL_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,Czechoslovakia_CSL_mens.csv,0.0
1988,1992,0.0,1.0,1.17,1.044,0.29627,False,Czechoslovakia_CSL_mens.csv,1.17
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Brazil-2_VBV_mens.csv,0.0
2008,2012,-1.0,0.0,-2.0,0.0,1.0,False,Brazil-2_VBV_mens.csv,2.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,France_ARC_womens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,France_ARC_womens.csv,0.0
2004,2008,1.0,2.0,6.0,0.0,1.0,False,France_ARC_womens.csv,6.0
2020,2024,1.0,0.0,3.0,0.0,1.0,False,France_ARC_womens.csv,3.0
2012,2020,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_TEN_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_TEN_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Germany_HBL_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Germany_HBL_mens.csv,0.0
2000,2004,9.0,6.0,30.0,0.0,1.0,False,Germany_HBL_mens.csv,30.0
2004,2008,-6.0,0.0,-15.0,0.0,1.0,False,Germany_HBL_mens.csv,15.0
2016,2020,-6.0,0.0,-15.0,0.0,1.0,False,Germany_HBL_mens.csv,15.0
2020,2024,5.0,11.0,32.0,0.0,1.0,False,Germany_HBL_mens.csv,32.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Zimbabwe_SHO_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Philippines_ATH_womens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Philippines_ATH_womens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Philippines_ATH_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Philippines_ATH_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Turkey_WRF_womens.csv,0.0
2016,2020,1.0,0.0,2.0,0.0,1.0,False,Turkey_WRF_womens.csv,2.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Czech_Republic_JUD_womens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Cameroon_CTR_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,Cameroon_CTR_mens.csv,0.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Cameroon_CTR_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Peru_SWM_womens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Morocco_BOX_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Morocco_BOX_mens.csv,0.0
1984,1988,0.0,1.0,1.17,1.095,0.27332,False,Morocco_BOX_mens.csv,1.17
1988,1992,1.0,0.0,2.33,1.225,0.22067,False,Morocco_BOX_mens.csv,2.33
1992,1996,-1.0,0.0,-1.5,-1.155,0.24821,False,Morocco_BOX_mens.csv,1.5
1996,2000,0.0,1.0,1.25,1.155,0.24821,False,Morocco_BOX_mens.csv,1.25
2000,2004,-1.0,0.0,-3.5,-1.414,0.1573,False,Morocco_BOX_mens.csv,3.5
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Morocco_BOX_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Morocco_BOX_mens.csv,0.0
2012,2016,0.0,1.0,1.33,1.225,0.22067,False,Morocco_BOX_mens.csv,1.33
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Morocco_BOX_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Bulgaria_WLF_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Bulgaria_WLF_mens.csv,0.0
1968,1972,1.0,5.0,10.93,3.093,0.00198,True,Bulgaria_WLF_mens.csv,10.93
1972,1976,1.0,3.0,7.5,2.449,0.01431,True,Bulgaria_WLF_mens.csv,7.5
1976,1980,2.0,6.0,17.5,11.431,0.0,True,Bulgaria_WLF_mens.csv,17.5
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Bulgaria_WLF_mens.csv,0.0
1996,2000,-1.0,3.0,2.5,1.414,0.1573,False,Bulgaria_WLF_mens.csv,2.5
2000,2004,0.0,2.0,2.5,2.0,0.0455,True,Bulgaria_WLF_mens.csv,2.5
2020,2024,1.0,1.0,4.5,4.243,2e-05,True,Bulgaria_WLF_mens.csv,4.5
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Israel_GAR_mens.csv,0.0
1996,2004,0.0,0.0,0.0,0.0,1.0,False,Turkmenistan_BOX_mens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Sweden_SAL_womens.csv,0.0
2000,2004,1.0,1.0,4.0,0.0,1.0,False,Sweden_SAL_womens.csv,4.0
2004,2008,-2.0,0.0,-3.0,0.0,1.0,False,Sweden_SAL_womens.csv,3.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Sweden_SAL_womens.csv,0.0
2016,2020,1.0,0.0,4.0,0.0,1.0,False,Sweden_SAL_womens.csv,4.0
2020,2024,0.0,2.0,3.0,0.894,0.37109,False,Sweden_SAL_womens.csv,3.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Egypt_SWM_womens.csv,0.0
1928,1932,0.0,0.0,0.0,0.0,1.0,False,Philippines_SWM_mens.csv,0.0
1932,1936,-1.0,0.0,-2.5,-1.414,0.1573,False,Philippines_SWM_mens.csv,2.5
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Philippines_SWM_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Philippines_SWM_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Philippines_SWM_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Philippines_SWM_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Philippines_SWM_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Philippines_SWM_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Ireland_SWM_womens.csv,0.0
1992,1996,1.0,0.0,2.0,0.0,1.0,False,Ireland_SWM_womens.csv,2.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Ireland_SWM_womens.csv,0.0
2020,2024,1.0,0.0,2.0,1.225,0.22067,False,Ireland_SWM_womens.csv,2.0
2004,2008,-1.0,0.0,-2.0,-1.414,0.1573,False,Belarus_BOX_mens.csv,2.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Belarus_BOX_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,France_CSL_womens.csv,0.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,France_CSL_womens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,France_CSL_womens.csv,0.0
1992,1996,1.0,0.0,1.25,1.155,0.24821,False,France_CSL_womens.csv,1.25
2004,2008,2.0,0.0,3.0,0.0,1.0,False,France_CSL_womens.csv,3.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,France_CSL_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,France_CSL_womens.csv,0.0
2020,2024,0.0,1.0,1.5,1.414,0.1573,False,France_CSL_womens.csv,1.5
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Egypt_ARC_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Russia_TRI_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Russia_TRI_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Russia_TRI_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,South_Korea_SWA_womens.csv,0.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Czech_Republic_SWM_womens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Czech_Republic_SWM_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Czech_Republic_SWM_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Czech_Republic_SWM_womens.csv,0.0
2016,2020,5.0,8.0,26.0,0.0,1.0,False,Fiji_RU7_womens.csv,26.0
2020,2024,-7.0,0.0,-13.0,0.0,1.0,False,Fiji_RU7_womens.csv,13.0
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Uzbekistan_ATH_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Uzbekistan_ATH_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Uzbekistan_ATH_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Uzbekistan_ATH_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Uzbekistan_ATH_mens.csv,0.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Ireland_EVE_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Ireland_EVE_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Ireland_EVE_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Ireland_EVE_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Ireland_EVE_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Ireland_EVE_mens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Ireland_EVE_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Ireland_EVE_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Ireland_EVE_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Ireland_EVE_mens.csv,0.0
1908,1912,2.0,0.0,3.0,0.0,1.0,False,Austria_TEN_mens.csv,3.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Austria_TEN_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Austria_TEN_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Austria_TEN_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Austria_TEN_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Austria_TEN_mens.csv,0.0
1952,1964,0.0,0.0,0.0,0.0,1.0,False,Romania_GAR_mens.csv,0.0
1972,1976,1.0,0.0,3.0,1.414,0.1573,False,Romania_GAR_mens.csv,3.0
1976,1980,-1.0,0.0,-2.0,-1.225,0.22067,False,Romania_GAR_mens.csv,2.0
1984,1988,0.0,1.0,1.2,1.118,0.26355,False,Romania_GAR_mens.csv,1.2
1988,1992,-1.0,0.0,-1.5,-1.155,0.24821,False,Romania_GAR_mens.csv,1.5
1992,1996,0.0,2.0,2.33,1.732,0.08326,False,Romania_GAR_mens.csv,2.33
1996,2000,0.0,0.0,0.0,0.0,1.0,False,Romania_GAR_mens.csv,0.0
2000,2004,2.0,3.0,10.0,6.124,0.0,True,Romania_GAR_mens.csv,10.0
2004,2008,-3.0,0.0,-6.0,0.0,1.0,False,Romania_GAR_mens.csv,6.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Romania_GAR_mens.csv,0.0
1992,2000,0.0,0.0,0.0,0.0,1.0,False,Guam_CTR_mens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Sweden_GLF_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,West_Germany_DIV_womens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,West_Germany_DIV_womens.csv,0.0
1928,1932,0.0,3.0,8.0,0.0,1.0,False,Germany_WPO_mens.csv,8.0
1932,1936,0.0,9.0,11.0,0.0,1.0,False,Germany_WPO_mens.csv,11.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Germany_WPO_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Germany_WPO_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Germany_WPO_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Germany_WPO_mens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Switzerland_SWA_womens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Switzerland_SWA_womens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Switzerland_SWA_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Switzerland_SWA_womens.csv,0.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Yugoslavia_GRY_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Spain_EJP_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_ROW_womens.csv,0.0
1980,1984,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_ROW_womens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_ROW_womens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,United_Kingdom_ROW_womens.csv,0.0
1996,2000,2.0,2.0,9.0,2.268,0.02334,True,United_Kingdom_ROW_womens.csv,9.0
2000,2004,5.0,2.0,13.33,4.556,1e-05,True,United_Kingdom_ROW_womens.csv,13.33
2004,2008,-1.0,2.0,-0.48,-0.091,0.92774,False,United_Kingdom_ROW_womens.csv,0.48
2008,2012,-3.0,4.0,6.11,1.244,0.21368,False,United_Kingdom_ROW_womens.csv,6.11
2012,2016,4.0,5.0,19.17,5.15,0.0,True,United_Kingdom_ROW_womens.csv,19.17
2016,2020,-4.0,0.0,-22.0,0.0,1.0,False,United_Kingdom_ROW_womens.csv,22.0
2020,2024,9.0,11.0,40.0,15.635,0.0,True,United_Kingdom_ROW_womens.csv,40.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Poland_BK3_mens.csv,0.0
1906,1908,-1.0,0.0,-4.0,0.0,1.0,False,Bohemia_TEN_mens.csv,4.0
1908,1912,0.0,0.0,0.0,0.0,1.0,False,Bohemia_TEN_mens.csv,0.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Haiti_JUD_mens.csv,0.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Bulgaria_BKB_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Bulgaria_BKB_mens.csv,0.0
1968,1972,0.0,8.0,10.67,1.589,0.11196,False,West_Germany_SWM_womens.csv,10.67
1972,1976,-3.0,0.0,-10.0,0.0,1.0,False,West_Germany_SWM_womens.csv,10.0
1984,1988,-4.0,0.0,-12.0,0.0,1.0,False,West_Germany_SWM_womens.csv,12.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Finland_FEN_mens.csv,0.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Finland_FEN_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Finland_FEN_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Finland_FEN_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,Finland_FEN_mens.csv,0.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Switzerland_CTR_mens.csv,0.0
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Switzerland_CTR_mens.csv,0.0
1968,1972,0.0,0.0,0.0,0.0,1.0,False,Switzerland_CTR_mens.csv,0.0
1976,1980,1.0,0.0,5.0,1.414,0.1573,False,Switzerland_CTR_mens.csv,5.0
1980,1984,1.0,3.0,8.0,2.121,0.03389,True,Switzerland_CTR_mens.csv,8.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Switzerland_CTR_mens.csv,0.0
1996,2000,-1.0,1.0,-2.29,-0.703,0.48186,False,Switzerland_CTR_mens.csv,2.29
2000,2004,1.0,0.0,2.0,0.707,0.4795,False,Switzerland_CTR_mens.csv,2.0
2004,2008,0.0,1.0,2.33,0.747,0.45501,False,Switzerland_CTR_mens.csv,2.33
2008,2012,-2.0,0.0,-4.5,-1.633,0.10247,False,Switzerland_CTR_mens.csv,4.5
2012,2016,1.0,0.0,4.33,0.866,0.38648,False,Switzerland_CTR_mens.csv,4.33
1924,1928,0.0,0.0,0.0,0.0,1.0,False,Chile_CTR_mens.csv,0.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Chile_CTR_mens.csv,0.0
1976,1984,0.0,0.0,0.0,0.0,1.0,False,Chile_CTR_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Chile_CTR_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Chile_CTR_mens.csv,0.0
1924,1928,0.0,2.0,2.11,1.5,0.13361,False,Switzerland_ART_mens.csv,2.11
1936,1948,1.0,2.0,9.33,1.804,0.07124,False,Switzerland_ART_mens.csv,9.33
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Kazakhstan_TEN_womens.csv,0.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Guam_SWM_mens.csv,0.0
1992,1996,0.0,0.0,0.0,0.0,1.0,False,Guam_SWM_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Guam_SWM_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Grenada_ATH_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Grenada_ATH_mens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Grenada_ATH_mens.csv,0.0
1972,1984,0.0,0.0,0.0,0.0,1.0,False,Liechtenstein_SHO_mens.csv,0.0
1952,1956,0.0,0.0,0.0,0.0,1.0,False,Iran_ATH_mens.csv,0.0
1972,1976,0.0,0.0,0.0,0.0,1.0,False,Iran_ATH_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Iran_ATH_mens.csv,0.0
2008,2012,1.0,0.0,3.0,1.225,0.22067,False,Iran_ATH_mens.csv,3.0
2012,2016,-1.0,0.0,-2.25,-1.155,0.24821,False,Iran_ATH_mens.csv,2.25
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Iran_ATH_mens.csv,0.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,Italy_VVO_mens.csv,0.0
1980,1984,4.0,8.0,24.0,0.0,1.0,False,Italy_VVO_mens.csv,24.0
1984,1988,-2.0,0.0,-12.0,0.0,1.0,False,Italy_VVO_mens.csv,12.0
1988,1992,0.0,0.0,0.0,0.0,1.0,False,Italy_VVO_mens.csv,0.0
1992,1996,7.0,5.0,24.0,0.0,1.0,False,Italy_VVO_mens.csv,24.0
1996,2000,0.0,4.0,12.0,0.0,1.0,False,Italy_VVO_mens.csv,12.0
2000,2004,0.0,6.0,12.0,0.0,1.0,False,Italy_VVO_mens.csv,12.0
2004,2008,-4.0,0.0,-12.0,0.0,1.0,False,Italy_VVO_mens.csv,12.0
2008,2012,3.0,9.0,24.0,0.0,1.0,False,Italy_VVO_mens.csv,24.0
2012,2016,0.0,10.0,12.0,0.0,1.0,False,Italy_VVO_mens.csv,12.0
2016,2020,-5.0,0.0,-12.0,0.0,1.0,False,Italy_VVO_mens.csv,12.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Italy_VVO_mens.csv,0.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,Australia_HOC_mens.csv,0.0
1960,1964,6.0,8.0,28.0,0.0,1.0,False,Australia_HOC_mens.csv,28.0
1964,1968,0.0,6.0,14.0,0.0,1.0,False,Australia_HOC_mens.csv,14.0
1968,1972,-8.0,0.0,-16.0,0.0,1.0,False,Australia_HOC_mens.csv,16.0
1972,1976,6.0,9.0,30.0,0.0,1.0,False,Australia_HOC_mens.csv,30.0
1976,1984,-5.0,0.0,-16.0,0.0,1.0,False,Australia_HOC_mens.csv,16.0
1984,1988,0.0,0.0,0.0,0.0,1.0,False,Australia_HOC_mens.csv,0.0
1988,1992,7.0,9.0,32.0,0.0,1.0,False,Australia_HOC_mens.csv,32.0
1992,1996,0.0,8.0,16.0,0.0,1.0,False,Australia_HOC_mens.csv,16.0
1996,2000,0.0,9.0,16.0,0.0,1.0,False,Australia_HOC_mens.csv,16.0
2000,2004,0.0,12.0,16.0,0.0,1.0,False,Australia_HOC_mens.csv,16.0
2004,2008,0.0,9.0,17.0,0.0,1.0,False,Australia_HOC_mens.csv,17.0
2008,2012,0.0,11.0,16.0,0.0,1.0,False,Australia_HOC_mens.csv,16.0
2012,2016,-10.0,0.0,-16.0,0.0,1.0,False,Australia_HOC_mens.csv,16.0
2016,2020,3.0,15.0,36.0,0.0,1.0,False,Australia_HOC_mens.csv,36.0
2020,2024,-5.0,0.0,-17.0,0.0,1.0,False,Australia_HOC_mens.csv,17.0
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Canada_GTR_womens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Canada_GTR_womens.csv,0.0
2016,2020,-1.0,0.0,-2.0,0.0,1.0,False,Canada_GTR_womens.csv,2.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Serbia_JUD_womens.csv,0.0
2020,2024,0.0,0.0,0.0,0.0,1.0,False,Hungary_TRI_mens.csv,0.0
2000,2004,0.0,1.0,1.33,1.225,0.22067,False,United_States_TEN_mens.csv,1.33
2020,2024,3.0,1.0,7.5,3.015,0.00257,True,United_States_TEN_mens.csv,7.5
1988,1992,0.0,0.0,0.0,0.0,1.0,False,New_Zealand_TTE_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Russia_SAL_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Russia_SAL_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Poland_TEN_womens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Poland_TEN_womens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Poland_TEN_womens.csv,0.0
2020,2024,1.0,0.0,1.33,1.225,0.22067,False,Poland_TEN_womens.csv,1.33
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Chile_SWM_mens.csv,0.0
1908,1912,0.0,0.0,0.0,0.0,1.0,False,Germany-1_TEN_mens.csv,0.0
1948,1952,0.0,0.0,0.0,0.0,1.0,False,Switzerland_SWM_mens.csv,0.0
1964,1968,0.0,0.0,0.0,0.0,1.0,False,Switzerland_SWM_mens.csv,0.0
1980,1984,0.0,1.0,1.14,1.08,0.28009,False,Switzerland_SWM_mens.csv,1.14
1984,1988,-1.0,0.0,-1.4,-1.118,0.26355,False,Switzerland_SWM_mens.csv,1.4
2000,2004,0.0,0.0,0.0,0.0,1.0,False,Switzerland_SWM_mens.csv,0.0
2004,2008,0.0,0.0,0.0,0.0,1.0,False,Switzerland_SWM_mens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Switzerland_SWM_mens.csv,0.0
2012,2016,0.0,0.0,0.0,0.0,1.0,False,Switzerland_SWM_mens.csv,0.0
2020,2024,-1.0,0.0,-1.4,-0.707,0.4795,False,Switzerland_SWM_mens.csv,1.4
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Tunisia_FEN_womens.csv,0.0
2016,2020,0.0,0.0,0.0,0.0,1.0,False,Tunisia_FEN_womens.csv,0.0
2008,2012,0.0,0.0,0.0,0.0,1.0,False,Azerbaijan_JUD_womens.csv,0.0
1924,1928,1.0,3.0,10.2,1.774,0.07613,False,France_ART_mens.csv,10.2
1928,1932,0.0,3.0,3.09,1.817,0.06928,False,France_ART_mens.csv,3.09
1932,1948,0.0,3.0,3.1,1.822,0.06838,False,France_ART_mens.csv,3.1
1980,1984,0.0,0.0,0.0,0.0,1.0,False,Seychelles_ATH_mens.csv,0.0
1906,1908,1.0,5.0,16.98,2.019,0.04348,True,France_CTR_mens.csv,16.98
1908,1912,0.0,0.0,0.0,0.0,1.0,False,France_CTR_mens.csv,0.0
1912,1920,0.0,5.0,5.42,2.928,0.00341,True,France_CTR_mens.csv,5.42
1932,1936,0.0,7.0,8.0,0.0,1.0,False,France_CTR_mens.csv,8.0
1952,1956,0.0,10.0,11.0,0.0,1.0,False,France_CTR_mens.csv,11.0
1956,1960,0.0,0.0,0.0,0.0,1.0,False,France_CTR_mens.csv,0.0
1960,1964,0.0,2.0,2.15,1.537,0.12419,False,France_CTR_mens.csv,2.15
1964,1968,0.0,1.0,1.17,1.044,0.29627,False,France_CTR_mens.csv,1.17
1968,1972,-1.0,0.0,-7.5,-1.414,0.1573,False,France_CTR_mens.csv,7.5
1972,1976,0.0,0.0,0.0,0.0,1.0,False,France_CTR_mens.csv,0.0
1984,1988,-1.0,0.0,-4.0,-1.225,0.22067,False,France_CTR_mens.csv,4.0
1988,1992,0.0,4.0,5.09,2.507,0.01217,True,France_CTR_mens.csv,5.09
1992,1996,2.0,5.0,18.91,9.688,0.0,True,France_CTR_mens.csv,18.91
1996,2000,-2.0,2.0,0.9,0.187,0.8516,False,France_CTR_mens.csv,0.9
2000,2004,0.0,2.0,3.4,0.682,0.49517,False,France_CTR_mens.csv,3.4
2004,2008,1.0,2.0,5.93,1.09,0.2759,False,France_CTR_mens.csv,5.93
2008,2012,-2.0,2.0,-2.49,-0.686,0.49286,False,France_CTR_mens.csv,2.49
2012,2016,-1.0,1.0,-2.1,-0.436,0.66286,False,France_CTR_mens.csv,2.1
2020,2024,-4.0,0.0,-7.2,-4.472,1e-05,True,France_CTR_mens.csv,7.2
1960,1964,0.0,0.0,0.0,0.0,1.0,False,Portugal_ATH_mens.csv,0.0
1972,1976,1.0,0.0,2.0,1.225,0.22067,False,Portugal_ATH_mens.csv,2.0
1976,1980,0.0,0.0,0.0,0.0,1.0,False,Portugal_ATH_mens.csv,0.0
