Country Code,Gender,Event,bronze,silver,gold,total athletes
MAD,M,CTR,0,0,0,0
CHN,M,MPN,0,0,0,2
KAZ,M,FEN,0,0,0,1
UZB,F,TEN,0,0,0,0
KAZ,M,TTE,0,0,0,1
EOR,F,CSP,0,0,0,0
ISV,F,SAL,0,0,0,0
UKR,M,SWM,0,0,0,7
LIE,M,MTB,0,0,0,0
IRI,M,WRF,2,0,1,10
FIJ,M,SWM,0,0,0,1
COK,M,WLF,0,0,0,0
EOR,M,WLF,0,0,0,1
IRI,M,WLF,0,0,0,0
NOR,M,SAL,0,0,0,0
SWE,M,TEN,0,0,0,0
ARM,M,CTR,0,0,0,0
FSM,F,ATH,0,0,0,0
BAH,M,SAL,0,0,0,0
GEQ,F,ATH,0,0,0,1
NED,M,VBV,0,0,0,0
BUL,F,BOX,0,0,1,2
LIE,M,CTR,0,0,0,0
JPN,F,HOC,0,0,0,12
CUB,M,BSB,0,0,0,0
SLE,F,JUD,0,0,0,0
FIN,M,MPN,0,0,0,0
URU,M,WLF,0,0,0,0
EGY,F,VBV,0,0,0,0
MYA,F,ATH,0,0,0,0
BEL,F,BMX,0,0,0,1
BLR,F,BDM,0,0,0,0
FRA,F,HBL,0,0,13,13
GRE,F,WRF,0,0,0,0
BRA,M,EVE,0,0,0,6
VIE,F,TKW,0,0,0,1
SUI,M,SAL,0,0,0,1
CHI,M,SAL,0,0,0,1
CHN,F,TTE,0,0,0,0
GRE,M,HBL,0,0,0,0
GBR,M,PBT,0,0,0,0
BLR,M,CSP,0,0,0,7
CZE,F,ARC,0,0,0,0
GUM,M,SAL,0,0,0,0
PLE,F,ATH,0,0,0,1
UZB,F,JUD,0,0,0,4
TUR,M,SWM,0,0,0,0
CYP,F,ATH,0,0,0,0
POR,M,WRF,0,0,0,0
GRN,M,BOX,0,0,0,0
ALG,F,GAR,0,0,0,0
MKD,F,ATH,0,0,0,0
CAN,M,EVE,0,0,0,0
USA,F,ATH,7,5,11,63
GBR,M,JDP,0,0,0,0
BRA,F,TKW,0,0,0,1
CRO,F,CSP,0,0,0,3
VAN,M,SWM,0,0,0,0
AUS,F,SKB,0,0,0,2
MAR,M,CSP,0,0,0,0
GER,F,EDR,0,1,5,8
ASA,M,ATH,0,0,0,1
ROC,F,RU7,0,0,0,13
CHN,M,VBV,0,0,0,0
LAT,M,ATH,0,0,0,2
YUG,M,CSL,0,0,0,0
ECU,F,BOX,0,0,0,2
GER,M,ROW,0,0,0,0
TGA,M,BOX,0,0,0,0
PAR,F,GLF,0,0,0,0
POL,F,SAL,0,0,0,4
KOR,M,VVO,0,0,0,0
RUS,F,TEN,0,1,1,8
IRI,M,BOX,0,0,0,2
AHO,F,SAL,0,0,0,0
SWE,M,TEN,0,0,0,0
UKR,M,MTB,0,0,0,0
LIE,M,SWM,0,0,0,0
ESP,F,CRD,0,0,0,3
GBS,M,JUD,0,0,0,0
UAE,F,CRD,0,0,0,0
ARG,M,SAL,0,0,0,0
AUT,M,SAL,0,0,0,0
TPE,F,FEN,0,0,0,0
ESP,M,ARC,0,0,0,2
AUT,F,GRY,0,0,0,0
CZE,M,BDM,0,0,0,0
DEN,F,EVE,0,0,0,0
NZL,M,MPN,0,0,0,0
LAO,F,SWM,0,0,0,0
BEL,M,ROW,0,0,0,2
ARM,M,SWM,0,0,0,2
GER,F,ATH,0,1,0,40
FIJ,F,SAL,0,0,0,1
MEX,M,BDM,0,0,0,1
FRA,M,VVO,0,0,10,10
BEL,M,CSL,0,0,0,1
USA,F,EDR,0,2,0,4
CHN,F,EVE,0,0,0,0
CUB,M,SAL,0,0,0,0
SWE,M,SAL,0,0,0,0
MKD,M,TKW,0,1,0,1
KOR,F,WLF,0,0,0,0
COK,M,CSL,0,0,0,0
UGA,M,CRD,0,0,0,0
VEN,M,ARC,0,0,0,0
BEL,F,TTE,0,0,0,0
NED,M,ARC,0,1,0,7
GAM,M,JUD,0,0,0,0
TUR,F,BDM,0,0,0,1
LCA,M,SAL,0,0,0,1
PUR,F,SBL,0,0,0,0
IRL,M,SAL,0,0,0,0
RUS,M,SAL,0,0,0,0
MOZ,M,CSP,0,0,0,1
AUS,F,ART,0,0,0,0
ZIM,F,ATH,0,0,0,0
SVK,M,WLF,0,0,0,0
GDR,M,HBL,0,0,0,0
CZE,F,CSL,0,0,0,0
GBR,M,RUG,0,0,0,0
ROU,M,JUD,0,0,0,2
FRA,M,SAL,0,0,0,0
SYR,M,ATH,0,0,0,1
MAR,F,GAR,0,0,0,0
CHN,M,BDM,0,0,0,0
CAN,F,VBV,0,0,0,0
UZB,M,BOX,0,0,1,8
GBR,F,BKB,0,0,0,0
NOR,M,WLF,0,0,0,0
BEL,F,CTR,0,0,0,1
CHN,F,CRD,0,0,0,1
SWE,M,WRF,0,0,0,1
NOR,M,DIV,0,0,0,0
BIZ,M,WLF,0,0,0,0
EOR,M,CSL,0,0,0,0
ITA,M,MTB,0,0,0,3
GRE,M,TOW,0,0,0,0
ALG,M,TEN,0,0,0,0
CHI,M,SHO,0,0,0,0
SUI,M,SHO,0,0,0,0
POL,M,HBL,0,0,0,0
DEN,M,BDM,0,0,0,0
HKG,M,GAR,0,0,0,1
AUT,F,FEN,0,0,0,0
MOZ,F,SAL,0,0,0,3
CHI,F,FBL,0,0,0,22
COD,F,ATH,0,0,0,0
UAR,M,EVE,0,0,0,0
YMD,M,ATH,0,0,0,0
BRA,M,SAL,0,0,0,0
MDA,F,WRF,0,0,0,1
ESP,F,EVE,0,0,0,0
DEN,F,CRD,0,0,0,3
BOH,M,WRF,0,0,0,0
NOR,M,SAL,0,0,0,0
AUT,M,SAL,0,0,0,0
NZL,M,CSP,0,0,0,2
UKR,F,KTE,0,1,0,2
JPN,F,TEN,0,0,0,0
GUY,F,TTE,0,0,0,1
NED,M,GTR,0,0,0,0
GER,F,ART,0,0,0,0
AUS,M,SAL,0,0,0,0
USA,F,SKB,0,0,0,6
GRE,M,SAL,0,0,0,0
ISR,M,BKB,0,0,0,0
ROU,F,SWM,0,0,0,2
RSA,F,BDM,0,0,0,0
CAN,M,VVO,0,0,0,7
MEX,F,BOX,0,0,0,2
BEL,M,EJP,4,0,0,9
AUS,F,ATH,1,1,0,30
GBR,M,FBL,0,0,0,0
GER,M,SAL,0,0,0,0
HUN,F,BOX,0,0,0,0
NOR,M,VBV,0,0,0,0
LTU,M,ATH,0,0,0,6
JPN,F,OWS,0,0,0,1
MLI,F,BOX,0,0,0,0
GUM,F,WLF,0,0,0,0
FRA,M,SAL,0,0,0,0
ESP,M,GTR,0,0,0,0
THA,F,WLF,0,0,0,0
FRA,F,FEN,0,3,0,6
ESP,F,WRF,0,0,0,0
KOR,M,EVE,0,0,0,0
ITA,F,KTE,1,0,0,2
NEP,M,SHO,0,0,0,0
TKM,F,SHO,0,0,0,0
NOR,M,JUD,0,0,0,0
PAR,F,SWM,0,0,0,1
FRA,F,VVO,0,0,0,0
USA,M,GAR,0,0,0,0
INA,M,TKW,0,0,0,0
MEX,M,OWS,0,0,0,1
LUX,M,TRI,0,0,0,1
BIZ,M,JUD,0,0,0,0
CRC,M,TEN,0,0,0,0
ARU,M,CTR,0,0,0,0
AUT,M,WRF,0,0,0,0
FRA,F,GRY,0,0,0,0
LIB,M,SWM,0,0,0,1
ROU,F,DIV,0,0,0,0
BEL,M,SAL,0,0,0,0
SVK,M,JUD,0,0,0,0
NED,F,BMX,1,0,0,3
GBR,M,RQT,0,0,0,0
CZE,M,OWS,0,0,0,1
SLO,M,TEN,0,0,0,0
ROU,M,WLF,0,0,0,0
EST,M,MPN,0,0,0,0
SOL,M,SWM,0,0,0,1
ROU,M,DIV,0,0,0,0
BEL,M,SAL,0,0,0,0
GBR,M,VBV,0,0,0,0
POR,M,EVE,0,0,0,0
CHN,F,WRF,1,2,0,6
ISR,M,TKW,0,0,0,0
ANZ,M,ATH,0,0,0,0
BRA,M,VVO,0,0,0,11
BOL,M,SWM,0,0,0,1
LBA,M,TTE,0,0,0,0
GDR,F,ATH,0,0,0,0
BER,M,ROW,0,0,0,1
CHI,M,FBL,0,0,0,0
EOR,M,JUD,0,0,0,6
SUI,M,FBL,0,0,0,0
AUS,M,BKB,10,0,0,10
SUI,F,TEN,0,2,1,4
USA,M,WRF,2,1,2,9
BEL,M,IHO,0,0,0,0
RUS,F,WPO,0,0,0,11
GBR,F,WLF,0,1,0,3
ETH,M,BOX,0,0,0,0
AHO,F,SWA,0,0,0,0
ECU,M,ATH,0,0,0,7
NED,F,CTR,0,0,1,6
URU,M,JUD,0,0,0,1
CRO,F,TKW,0,0,1,2
MKD,M,WRF,0,0,0,0
BRA,F,CSP,0,0,0,0
USA,F,ART,0,0,0,0
MHL,M,ATH,0,0,0,0
USA,M,SAL,0,0,0,0
AUS,M,SAL,0,0,0,0
CHI,F,ARC,0,0,0,0
ETH,F,SWM,0,0,0,0
LIB,M,CTR,0,0,0,0
GBR,M,BMF,1,0,0,1
SCG,F,JUD,0,0,0,0
BLR,M,MPN,0,0,0,1
ARU,M,SWM,0,0,0,0
KAZ,F,SWA,0,0,0,1
SRI,M,WRF,0,0,0,0
NED,F,TTE,0,0,0,0
GER,F,SKB,0,0,0,1
AUS,F,EDR,0,0,0,6
FRA,M,EVE,2,0,0,6
FRA,M,SAL,0,0,0,0
FRA,M,SAL,0,0,0,0
AUS,M,TKW,0,0,0,1
CIV,M,CSL,0,0,0,0
DEN,M,SAL,0,0,0,0
GRE,M,SAL,0,0,0,0
BOL,M,CTR,0,0,0,0
MAR,M,MPN,0,0,0,0
BOL,M,ART,0,0,0,0
POR,F,MTB,0,0,0,1
SUI,M,SAL,0,0,0,0
AUT,F,HBL,0,0,0,0
VIE,F,CSP,0,0,0,0
IOA,M,WRF,0,0,0,0
NGR,M,BOX,0,0,0,0
HKG,M,TTE,0,0,0,0
SWE,M,SAL,0,0,0,0
LIE,F,JUD,0,0,0,0
HKG,M,FEN,0,0,0,0
PAN,F,SWM,0,0,0,1
BOT,F,BOX,0,0,0,1
GRE,F,EVE,0,0,0,0
GER,M,SAL,0,0,0,0
ESP,M,SAL,0,0,0,0
KOR,M,FBL,0,0,0,22
PER,M,SKB,0,0,0,1
ROU,M,CSL,0,0,0,0
BRA,M,TEN,0,0,0,0
ROU,M,ROW,0,5,0,15
CAN,M,SHO,0,0,0,0
UKR,F,ROW,0,0,0,0
DOM,M,FBL,0,0,0,0
EOR,M,JUD,0,0,0,0
SUI,F,JUD,0,0,0,1
KOR,F,DIV,0,0,0,2
USA,M,TEN,0,0,0,0
CAN,F,CTR,1,0,1,8
BAR,M,GAR,0,0,0,0
USA,M,BOX,0,3,0,5
ITA,F,ROW,0,0,1,8
EGY,M,BKB,0,0,0,0
TUR,F,ARC,0,0,0,0
EOR,F,TKW,0,0,0,0
TUR,F,WLF,0,0,0,1
GBR,F,SAL,0,0,0,0
CRO,M,SWM,0,0,0,3
COL,F,GAR,0,0,0,0
NOR,M,EJP,0,0,0,1
KOR,F,BDM,0,0,0,0
LBR,F,ATH,0,0,0,1
SWE,F,GLF,0,0,0,1
CHI,F,TRI,0,0,0,1
EGY,F,SWA,0,0,0,10
BRA,M,SAL,0,0,0,0
CAN,F,TTE,0,0,0,0
JOR,M,SWM,0,0,0,2
LIE,F,TEN,0,0,0,0
FIN,F,BOX,1,0,0,1
IRL,M,SWM,0,0,0,8
SRI,M,BOX,0,0,0,0
EGY,M,TKW,1,0,0,2
MAW,F,ATH,0,0,0,1
RHO,M,BOX,0,0,0,0
BEL,M,JUD,1,0,0,2
FRA,M,SAL,0,0,0,0
LAT,M,TEN,0,0,0,0
RWA,F,FEN,0,0,0,0
CAF,M,SWM,0,0,0,0
CHN,M,CSP,0,3,0,12
KOR,F,SWM,0,0,0,11
MAR,M,VBV,0,0,0,2
NGR,M,WRF,0,0,0,1
MLI,M,JUD,0,0,0,0
IOA,M,BOX,0,0,0,0
NOR,M,SAL,0,0,0,0
GER,F,VBV,0,0,0,0
CUB,F,ROW,0,0,0,1
ITA,M,SAL,0,0,0,0
SCG,F,TEN,0,0,0,0
POR,M,SAL,0,0,0,0
FRA,M,SAL,0,0,0,0
BRA,M,SHO,0,0,0,1
JPN,F,BK3,0,0,0,4
SGP,F,EDR,0,0,0,1
EUN,F,SAL,0,0,0,0
SGP,F,ATH,0,0,0,1
TUN,M,TKW,0,1,0,1
NOR,M,SAL,0,0,0,0
MRI,M,ARC,0,0,0,0
TCH,F,SWA,0,0,0,0
KOR,M,JUD,0,0,0,0
KOS,F,ATH,0,0,0,0
USA,F,ARC,0,0,0,0
RSA,M,OWS,0,0,0,1
SAM,F,SWM,0,0,0,0
PNG,F,SAL,0,0,0,1
MAS,F,DIV,0,0,0,4
UAR,M,SHO,0,0,0,0
SUI,M,EVE,0,0,0,2
USA,M,TEN,0,0,0,0
CRO,M,CTR,0,0,0,0
PNG,M,ATH,0,0,0,0
CHI,M,EVE,0,0,0,0
FRA,M,ROW,0,0,0,0
BRA,M,SAL,0,0,0,1
BLR,F,WLF,0,0,0,1
TOG,F,SWM,0,0,0,0
AUT,M,SAL,0,0,0,0
LUX,M,WPO,0,0,0,0
TLS,F,CTR,0,0,0,0
USA,M,SAL,0,0,0,0
AUT,F,MTB,0,0,0,1
BER,M,DIV,0,0,0,0
CAN,M,SAL,0,0,0,3
GEO,F,ARC,0,0,0,0
ALB,F,SHO,0,0,0,2
PRK,M,DIV,0,0,0,0
HKG,F,SAL,0,0,0,0
LTU,F,CRD,0,0,0,1
CAN,F,BMX,0,0,0,1
AUT,M,BOX,0,0,0,0
IRL,M,CTR,0,0,0,5
IRL,M,ART,0,0,0,0
CPV,F,JUD,0,0,0,1
FRA,M,SAL,0,0,0,0
RSA,M,SKB,0,0,0,2
NZL,F,SBL,0,0,0,0
SUD,M,ATH,0,0,0,1
EST,M,VBV,0,0,0,0
CAY,M,ATH,0,0,0,0
FRA,M,FBL,0,0,0,21
ROT,F,SWM,0,0,0,0
NOR,F,BOX,0,0,0,0
MAS,F,SWM,0,0,0,2
GBR,M,MPN,0,0,0,0
GER,M,TEN,0,0,0,0
ALG,M,ATH,0,0,0,2
IOA,F,TTE,0,0,0,0
COK,F,SAL,0,0,0,0
SGP,M,WPO,0,0,0,0
PRK,F,SHO,0,0,0,0
TUN,M,BKB,0,0,0,0
GBR,M,ROW,0,0,0,0
HKG,F,ATH,0,0,0,1
AUS,F,MPN,0,0,0,1
CAF,M,CTR,0,0,0,0
SRB,M,TTE,0,0,0,5
URS,M,HOC,0,0,0,0
CUB,M,SAL,0,0,0,0
ROU,M,TRI,0,0,0,1
DEN,M,SAL,0,0,0,0
ESP,M,TEN,0,0,0,0
LAO,F,GRY,0,0,0,0
LUX,M,WLF,0,0,0,0
AUT,F,SWM,0,0,0,5
TUR,F,BOX,0,1,1,3
TJK,M,BOX,0,0,0,3
JPN,M,GTR,0,0,0,2
GBR,M,CTR,0,0,0,0
NOR,M,SAL,0,0,0,0
EUN,F,TTE,0,0,0,0
FIN,M,SAL,0,0,0,1
MLT,M,CTR,0,0,0,0
KEN,M,CTR,0,0,0,0
TPE,F,DIV,0,0,0,0
GER,M,SAL,0,0,0,0
LTU,F,ATH,0,0,0,5
SUI,M,MPN,0,0,0,0
CHI,M,MPN,0,0,0,1
CHN,M,VVO,0,0,0,0
CAN,F,SHO,0,0,0,2
TUR,F,SAL,0,0,0,0
IRI,M,BDM,0,0,0,0
ITA,F,CLB,0,0,0,1
VIE,M,ATH,0,0,0,0
DEN,M,SAL,0,0,0,0
COL,M,TKW,0,0,0,1
MAR,M,FBL,0,0,0,0
EST,F,ATH,0,0,0,0
ESA,M,ARC,0,0,0,0
PER,M,WRF,0,0,0,1
NZL,M,SHO,0,0,0,0
AUT,F,DIV,0,0,0,0
SGP,M,WLF,0,0,0,0
AUS,M,BSB,0,0,0,0
HKG,F,CSL,0,0,0,0
JAM,M,DIV,0,0,0,0
MON,F,SWM,0,0,0,1
TLS,M,ATH,0,0,0,0
JAM,M,WLF,0,0,0,0
ITA,M,VBV,0,0,0,0
SGP,M,DIV,0,0,0,1
BLR,M,FBL,0,0,0,0
BEL,M,EVE,0,0,0,0
FRA,M,BMF,0,0,0,1
COK,F,CSL,0,0,0,2
EGY,M,HBL,0,0,0,11
UGA,M,ATH,0,0,0,5
EUN,F,ARC,0,0,0,0
DEN,M,TEN,0,0,0,0
GBR,M,EVE,0,1,2,4
TPE,F,SWM,0,0,0,1
INA,M,SAL,0,0,0,0
UKR,F,CLB,0,0,0,0
FRG,M,WRF,0,0,0,0
FIN,F,WLF,0,0,0,0
GUA,M,WRF,0,0,0,0
RSA,M,WRF,0,0,0,0
YEM,F,SHO,0,0,0,1
NZL,M,SAL,0,0,0,2
GBR,M,TEN,0,0,0,0
PRK,F,TTE,0,0,0,0
FRG,M,CSL,0,0,0,0
EUN,M,GAR,0,0,0,0
IOA,F,SHO,0,0,0,0
CZE,F,VBV,0,0,0,0
GRE,F,MPN,0,0,0,0
GUA,F,ART,0,0,0,0
LAT,M,CRD,0,0,0,3
KEN,M,SWM,0,0,0,1
AUS,M,EDR,0,0,0,0
MLT,M,SWM,0,0,0,0
EST,F,EDR,0,0,0,1
URS,M,SAL,0,0,0,0
BUL,F,BDM,0,0,0,0
CAM,M,BOX,0,0,0,0
ROC,M,CLB,0,0,0,1
TUN,M,HBL,0,0,0,0
PRK,M,TTE,0,0,0,0
FRA,M,SAL,0,0,0,0
TTO,M,TKW,0,0,0,0
UGA,F,ARC,0,0,0,0
GUY,M,WLF,0,0,0,0
VAN,M,TTE,0,0,0,0
SUR,M,ATH,0,0,0,0
LTU,F,EDR,0,0,0,0
COM,M,SWM,0,0,0,0
COL,F,TKW,0,0,0,1
FRA,M,VBV,0,0,0,0
CZE,M,BOX,0,0,0,0
FRA,M,SAL,0,0,0,0
NOR,F,WLF,0,0,0,0
ESP,M,PEL,0,0,0,0
HKG,F,ARC,0,0,0,0
ISR,M,BSB,0,0,0,24
KSA,M,WLF,0,0,0,2
CZE,M,CSL,0,0,0,0
MEX,M,BOX,0,0,0,1
IRQ,M,BOX,0,0,0,0
SCG,M,JUD,0,0,0,0
HUN,M,GAR,0,0,0,0
PRK,F,JUD,0,0,0,0
ROU,F,HBL,0,0,0,0
PRK,F,CTR,0,0,0,0
TUR,M,FEN,0,0,0,0
GER,M,ARC,0,0,0,2
EUN,F,CSL,0,0,0,0
FRA,F,GLF,0,0,0,2
DEN,M,EJP,0,0,0,1
EST,M,FBL,0,0,0,0
FIN,M,SHO,0,0,0,2
MYA,M,SAL,0,0,0,0
POR,F,DIV,0,0,0,0
PAK,M,SHO,0,0,0,3
RSA,M,BOX,0,0,0,0
ITA,M,TTE,0,0,0,0
THA,F,BOX,1,0,0,3
BEL,F,ROW,0,0,0,0
MEX,F,WLF,1,0,0,2
USA,F,WRF,2,1,1,6
ITA,M,FEN,0,2,0,9
MEX,M,SAL,0,0,0,0
SWE,M,BDM,0,0,0,1
FIN,M,SAL,0,0,0,0
PAN,M,JUD,0,0,0,0
SSD,M,BKB,0,0,0,0
HUN,F,WLF,0,0,0,0
MRI,F,BDM,0,0,0,0
CZE,M,ATH,0,0,0,0
ISV,M,SWM,0,0,0,0
NED,M,SAL,0,0,0,0
BRA,M,CSP,0,0,1,5
MEX,M,POL,0,0,0,0
CAM,M,WRF,0,0,0,0
CHN,M,SHO,3,1,3,14
ESP,F,SKB,0,0,0,2
TKM,F,TTE,0,0,0,0
CAN,M,CSP,0,0,0,13
LUX,M,CSL,0,0,0,0
GBR,M,TOW,0,0,0,0
POR,F,SWM,0,0,0,2
CZE,M,WRF,0,0,0,1
GBR,M,FBL,0,0,0,0
UKR,M,FEN,1,0,0,7
CRO,F,GAR,0,0,0,2
PUR,M,JUD,0,0,0,1
FRA,M,MPN,0,0,0,0
AUT,M,SAL,0,0,0,0
AUT,M,OWS,0,0,0,0
BUL,F,BKB,0,0,0,0
KAZ,M,SWM,0,0,0,2
UKR,M,TTE,0,0,0,0
IRQ,M,WRF,0,0,0,0
MEX,M,WRF,0,0,0,1
FIJ,M,TTE,0,0,0,0
ARU,F,SWA,0,0,0,0
ANT,M,ATH,0,0,0,0
BLR,M,EVE,0,0,0,1
HKG,F,TRI,0,0,0,0
BRN,M,MPN,0,0,0,0
CHN,F,SKB,0,0,0,2
TPE,M,SWM,0,0,0,4
BIH,M,WRF,0,0,0,0
MAR,M,EVE,0,0,0,0
RUS,F,TEN,0,0,0,0
ALG,F,CSP,0,0,0,2
BRU,F,SWM,0,0,0,0
GRE,F,ATH,0,0,0,9
CRC,M,CRD,0,0,0,1
KSA,M,ROW,0,0,0,1
EUN,M,ARC,0,0,0,0
SWE,F,FEN,0,0,0,0
PLE,M,TKW,0,0,0,0
DEN,M,JUD,0,0,0,0
GEO,F,VBV,0,0,0,0
LAT,F,FEN,0,0,0,0
DEN,F,ART,0,0,0,0
BER,M,TRI,0,0,0,0
POR,M,BDM,0,0,0,0
GBR,F,BOX,1,0,1,4
NZL,F,HOC,0,0,0,13
KOR,F,HBL,0,0,0,15
ALB,M,ATH,0,0,0,0
SEY,M,BDM,0,0,0,0
SLO,M,CRD,1,0,1,5
AUS,F,EVE,0,0,0,0
DJI,M,ATH,0,0,0,2
AUS,M,SAL,0,0,0,0
TJK,M,WRF,0,0,0,0
POL,F,TEN,0,0,0,0
NED,F,SHO,0,0,0,0
WIF,M,CTR,0,0,0,0
NED,F,TTE,0,0,0,0
KOR,M,MPN,1,0,0,2
MLT,F,WLF,0,0,0,1
CHI,M,VBV,0,0,0,2
VEN,F,KTE,0,0,0,1
SUI,M,VBV,0,0,0,2
USA,M,OWS,0,0,0,1
MDA,F,ATH,0,0,0,4
BRA,F,SRF,0,0,0,2
CHN,F,ART,0,0,0,0
MKD,F,TKW,0,0,0,0
FIN,M,ROW,0,0,0,0
ISR,F,SWM,0,0,0,7
BOT,F,WLF,0,0,0,1
INA,F,WLF,1,0,0,2
AUS,M,BDM,0,0,0,0
KAZ,M,CTR,0,0,0,2
FRA,M,SAL,0,0,0,0
SWZ,F,SWM,0,0,0,1
ISL,F,TRI,0,0,0,0
FRA,F,TEN,0,0,0,0
AUS,F,CRD,0,0,0,6
PAK,M,SAL,0,0,0,0
PER,M,BOX,0,0,0,2
CGO,M,JUD,0,0,0,0
AUS,M,HBL,0,0,0,0
GER,F,WRF,0,0,1,2
TOG,M,BOX,0,0,0,0
CHI,F,SAL,0,0,0,0
GBR,M,TOW,0,0,0,0
FRA,M,SAL,0,0,0,0
MAD,M,TTE,0,0,0,0
CHN,M,SAL,1,0,0,5
GER,M,GAR,0,0,0,16
SWE,F,GRY,0,0,0,0
PHI,F,BDM,0,0,0,0
THA,M,TTE,0,0,0,0
NIG,F,SWM,0,0,0,1
LTU,F,MPN,0,1,0,2
HUN,M,ARC,0,0,0,1
NED,M,TOW,0,0,0,0
CGO,M,TTE,0,0,0,0
TPE,M,CTR,0,0,0,0
THA,M,FEN,0,0,0,0
USA,M,SKB,2,0,0,6
ROU,M,WPO,0,0,0,0
GUA,M,BOX,0,0,0,0
FRG,M,BOX,0,0,0,0
GRE,M,TKW,0,0,0,0
CAY,F,SAL,0,0,0,0
NCA,M,WRF,0,0,0,0
ROC,M,BMX,0,0,0,1
POR,M,SKB,0,0,0,1
CAN,M,SAL,0,0,0,0
DEN,F,ATH,0,0,0,7
GER,F,EVE,0,0,0,0
DEN,M,DIV,0,0,0,0
SRI,M,BDM,0,0,0,0
NZL,M,EVE,0,0,0,2
DEN,M,WLF,0,0,0,0
KOR,M,CSP,0,0,0,1
MAL,M,SWM,0,0,0,0
KGZ,M,ATH,0,0,0,1
AZE,F,ARC,0,0,0,0
SWE,M,SAL,0,0,0,0
CHN,F,ATH,1,1,2,31
SCG,M,CSL,0,0,0,0
BDI,F,ATH,0,0,0,0
CRT,M,SHO,0,0,0,0
ALG,M,CRD,0,0,0,3
BUL,F,WLF,0,0,0,0
SCG,M,ROW,0,0,0,0
FRA,M,SWM,0,0,0,0
MNE,M,BOX,0,0,0,0
KSA,M,EJP,0,0,0,0
FRA,M,TEN,0,0,0,0
BRA,M,SAL,0,0,0,0
MAR,F,TKW,0,0,0,2
GBR,M,SHO,1,0,0,3
USA,F,TTE,0,0,0,0
USA,M,WPO,0,0,0,0
ECU,F,WLF,0,1,1,4
ZIM,F,EVE,0,0,0,0
CHN,M,FBL,0,0,0,0
POR,M,OWS,0,0,0,1
NOR,F,EJP,0,0,0,0
ARG,F,TEN,0,0,0,2
PHI,M,GLF,0,0,0,1
NOR,F,BDM,0,0,0,0
USA,M,SAL,0,0,0,0
CZE,F,SAL,0,0,0,0
SRB,M,SWM,0,0,0,9
USA,M,BDM,0,0,0,2
HUN,F,BKB,0,0,0,0
GER,F,CRD,0,0,0,6
MGL,M,TKW,0,0,0,0
SVK,M,WPO,0,0,0,0
AUS,F,WRF,0,0,0,0
ARU,F,SAL,0,0,0,0
GER,F,FSK,0,0,0,0
GER,M,SAL,0,0,0,0
NED,F,ROW,3,4,0,11
POL,F,ARC,0,0,0,2
GBR,M,TEN,0,0,0,0
ESP,F,ATH,1,0,0,24
UAE,F,ATH,0,0,0,0
AUS,M,SAL,0,0,0,0
KAZ,F,CSL,0,0,0,1
ESP,M,SAL,0,0,0,0
MLI,F,BKB,0,0,0,0
BLR,F,GTR,0,0,0,0
GRE,M,BKB,0,0,0,0
GER,M,BDM,0,0,0,0
AND,M,ATH,0,0,0,1
COD,M,SWM,0,0,0,0
PAN,M,WLF,0,0,0,0
SWE,F,HBL,0,0,0,11
SWE,M,SKB,0,0,0,1
GER,M,ROW,0,0,0,0
URU,M,WPO,0,0,0,0
CRO,M,FEN,0,0,0,0
AUS,F,VBV,0,0,0,0
ESP,F,EDR,0,0,0,2
AUT,M,BDM,0,0,0,1
LUX,F,GAR,0,0,0,0
BRA,F,GAR,0,0,0,5
KOR,F,BOX,0,0,0,0
CRO,M,TTE,0,0,0,5
BEL,M,TRI,0,0,0,2
RWA,F,SWM,0,0,0,0
JPN,M,GAR,1,4,2,33
KOR,F,FEN,4,4,0,15
AZE,M,TKW,0,0,0,1
GRE,F,VBV,0,0,0,0
SAA,M,CSL,0,0,0,0
POL,M,BKB,0,0,0,0
MDA,M,CSP,0,0,0,0
CYP,F,CRD,0,0,0,1
BRA,M,MPN,0,0,0,0
NEP,F,ATH,0,0,0,1
MGL,F,GAR,0,0,0,0
BRU,M,SWM,0,0,0,1
AZE,F,CSL,0,0,0,0
USA,F,FSK,0,0,0,0
GBR,M,SAL,0,0,0,0
SAA,M,ROW,0,0,0,0
USA,F,CRD,0,0,0,6
FSM,M,ATH,0,0,0,1
FIN,M,EVE,0,0,0,0
MEX,M,SAL,0,0,0,0
FRA,M,TEN,0,0,0,0
FRA,M,CSP,0,0,0,6
VIE,F,GAR,0,0,0,0
SRB,M,CTR,0,0,0,0
BEL,F,SHO,0,0,0,1
CAN,M,MPN,0,0,0,0
TAN,F,SWM,0,0,0,0
FRG,F,HOC,0,0,0,0
PUR,M,DIV,0,0,0,1
POL,M,TKW,0,0,0,0
IRQ,F,ATH,0,0,0,0
USA,F,EVE,0,0,0,1
IRL,F,TRI,0,0,0,1
PUR,M,WLF,0,0,0,0
GRN,F,ATH,0,0,0,1
GUA,F,MPN,0,0,0,0
IND,M,GAR,0,0,0,0
FIN,F,BDM,0,0,0,0
SWE,M,SAL,0,0,0,0
MON,M,GAR,0,0,0,0
JOR,M,TTE,0,0,0,0
GBR,M,SAL,0,1,1,5
EGY,F,TRI,0,0,0,1
IRL,M,FEN,0,0,0,0
POL,F,CSL,0,0,0,2
KOR,F,VVO,0,0,0,12
DEN,F,EDR,0,0,0,8
ISR,F,GLF,0,0,0,0
JOR,M,FEN,0,0,0,0
KAZ,F,ARC,0,0,0,0
