Country Code,Gender,Event,bronze,silver,gold,total athletes
MAD,M,CTR,0,0,0,0
CHN,M,MPN,0,0,0,1
KAZ,M,FEN,0,0,0,0
UZB,F,TEN,0,0,0,0
KAZ,M,TTE,0,0,0,0
EOR,F,CSP,0,0,0,0
ISV,F,SAL,0,0,0,0
UKR,M,SWM,0,0,0,13
LIE,M,MTB,0,0,0,0
IRI,M,WRF,0,0,0,1
FIJ,M,SWM,0,0,0,1
COK,M,WLF,0,0,0,0
EOR,M,WLF,0,0,0,0
IRI,M,WLF,0,0,0,0
NOR,M,SAL,0,0,0,0
SWE,M,TEN,0,0,0,0
ARM,M,CTR,0,0,0,0
FSM,F,ATH,0,0,0,0
BAH,M,SAL,0,0,0,0
GEQ,F,ATH,0,0,0,1
NED,M,VBV,0,0,0,0
BUL,F,BOX,0,0,0,0
LIE,M,CTR,0,0,0,0
JPN,F,HOC,0,0,0,10
CUB,M,BSB,0,14,0,14
SLE,F,JUD,0,0,0,0
FIN,M,MPN,0,0,0,0
URU,M,WLF,0,0,0,0
EGY,F,VBV,0,0,0,0
MYA,F,ATH,0,0,0,0
BEL,F,BMX,0,0,0,0
BLR,F,BDM,0,0,0,0
FRA,F,HBL,0,0,0,6
GRE,F,WRF,0,0,0,0
BRA,M,EVE,0,0,0,6
VIE,F,TKW,0,0,0,0
SUI,M,SAL,0,0,0,3
CHI,M,SAL,0,0,0,1
CHN,F,TTE,0,0,0,0
GRE,M,HBL,0,0,0,0
GBR,M,PBT,0,0,0,0
BLR,M,CSP,0,0,0,0
CZE,F,ARC,0,0,0,0
GUM,M,SAL,0,0,0,0
PLE,F,ATH,0,0,0,0
UZB,F,JUD,0,0,0,0
TUR,M,SWM,0,0,0,0
CYP,F,ATH,0,0,0,1
POR,M,WRF,0,0,0,0
GRN,M,BOX,0,0,0,0
ALG,F,GAR,0,0,0,0
MKD,F,ATH,0,0,0,0
CAN,M,EVE,0,2,0,6
USA,F,ATH,1,3,4,28
GBR,M,JDP,0,0,0,0
BRA,F,TKW,1,0,0,1
CRO,F,CSP,0,0,0,0
VAN,M,SWM,0,0,0,0
AUS,F,SKB,0,0,0,0
MAR,M,CSP,0,0,0,0
GER,F,EDR,0,0,0,0
ASA,M,ATH,0,0,0,0
ROC,F,RU7,0,0,0,0
CHN,M,VBV,0,0,0,0
LAT,M,ATH,0,0,0,4
YUG,M,CSL,0,0,0,0
ECU,F,BOX,0,0,0,0
GER,M,ROW,0,0,0,0
TGA,M,BOX,0,0,0,0
PAR,F,GLF,0,0,0,0
POL,F,SAL,0,0,0,1
KOR,M,VVO,0,0,0,0
RUS,F,TEN,0,0,1,2
IRI,M,BOX,0,0,0,0
AHO,F,SAL,0,0,0,0
SWE,M,TEN,0,0,0,0
UKR,M,MTB,0,0,0,0
LIE,M,SWM,0,0,0,0
ESP,F,CRD,0,0,0,0
GBS,M,JUD,0,0,0,0
UAE,F,CRD,0,0,0,0
ARG,M,SAL,0,0,0,0
AUT,M,SAL,0,0,0,0
TPE,F,FEN,0,0,0,0
ESP,M,ARC,0,0,0,0
AUT,F,GRY,0,0,0,0
CZE,M,BDM,0,0,0,0
DEN,F,EVE,0,0,0,1
NZL,M,MPN,0,0,0,0
LAO,F,SWM,0,0,0,0
BEL,M,ROW,0,0,0,1
ARM,M,SWM,0,0,0,0
GER,F,ATH,1,0,0,13
FIJ,F,SAL,0,0,0,0
MEX,M,BDM,0,0,0,0
FRA,M,VVO,0,0,0,0
BEL,M,CSL,0,0,0,1
USA,F,EDR,0,0,0,0
CHN,F,EVE,0,0,0,0
CUB,M,SAL,0,0,0,0
SWE,M,SAL,0,0,0,0
MKD,M,TKW,0,0,0,0
KOR,F,WLF,0,0,0,0
COK,M,CSL,0,0,0,0
UGA,M,CRD,0,0,0,0
VEN,M,ARC,0,0,0,0
BEL,F,TTE,0,0,0,0
NED,M,ARC,0,0,0,0
GAM,M,JUD,0,0,0,0
TUR,F,BDM,0,0,0,0
LCA,M,SAL,0,0,0,0
PUR,F,SBL,0,0,0,0
IRL,M,SAL,0,0,0,0
RUS,M,SAL,0,0,0,0
MOZ,M,CSP,0,0,0,0
AUS,F,ART,0,0,0,0
ZIM,F,ATH,0,0,0,0
SVK,M,WLF,0,0,0,0
GDR,M,HBL,0,0,0,0
CZE,F,CSL,0,0,0,0
GBR,M,RUG,0,0,0,0
ROU,M,JUD,0,0,0,0
FRA,M,SAL,0,0,0,0
SYR,M,ATH,0,0,0,0
MAR,F,GAR,0,0,0,0
CHN,M,BDM,0,0,0,0
CAN,F,VBV,0,0,0,0
UZB,M,BOX,0,0,0,3
GBR,F,BKB,0,0,0,0
NOR,M,WLF,0,0,0,0
BEL,F,CTR,0,0,0,0
CHN,F,CRD,0,0,0,0
SWE,M,WRF,0,0,0,1
NOR,M,DIV,0,0,0,0
BIZ,M,WLF,0,0,0,0
EOR,M,CSL,0,0,0,0
ITA,M,MTB,0,0,0,0
GRE,M,TOW,0,0,0,0
ALG,M,TEN,0,0,0,0
CHI,M,SHO,0,0,0,1
SUI,M,SHO,0,0,0,2
POL,M,HBL,0,0,0,0
DEN,M,BDM,0,0,0,2
HKG,M,GAR,0,0,0,0
AUT,F,FEN,0,0,0,0
MOZ,F,SAL,0,0,0,0
CHI,F,FBL,0,0,0,0
COD,F,ATH,0,0,0,0
UAR,M,EVE,0,0,0,0
YMD,M,ATH,0,0,0,0
BRA,M,SAL,0,0,0,0
MDA,F,WRF,0,0,0,0
ESP,F,EVE,0,0,0,0
DEN,F,CRD,0,0,0,0
BOH,M,WRF,0,0,0,0
NOR,M,SAL,0,0,0,0
AUT,M,SAL,0,0,0,0
NZL,M,CSP,0,0,0,0
UKR,F,KTE,0,0,0,0
JPN,F,TEN,0,0,0,0
GUY,F,TTE,0,0,0,0
NED,M,GTR,0,0,0,0
GER,F,ART,0,0,0,0
AUS,M,SAL,0,0,0,0
USA,F,SKB,0,0,0,0
GRE,M,SAL,0,0,0,0
ISR,M,BKB,0,0,0,0
ROU,F,SWM,0,0,0,3
RSA,F,BDM,0,0,0,2
CAN,M,VVO,0,0,0,0
MEX,F,BOX,0,0,0,0
BEL,M,EJP,0,0,0,0
AUS,F,ATH,0,0,0,7
GBR,M,FBL,0,0,0,0
GER,M,SAL,0,0,0,0
HUN,F,BOX,0,0,0,0
NOR,M,VBV,0,0,0,0
LTU,M,ATH,1,0,0,1
JPN,F,OWS,0,0,0,0
MLI,F,BOX,0,0,0,0
GUM,F,WLF,0,0,0,0
FRA,M,SAL,0,0,0,0
ESP,M,GTR,0,0,0,0
THA,F,WLF,0,0,0,1
FRA,F,FEN,0,0,0,6
ESP,F,WRF,0,0,0,0
KOR,M,EVE,0,0,0,0
ITA,F,KTE,0,0,0,0
NEP,M,SHO,0,0,0,0
TKM,F,SHO,0,0,0,0
NOR,M,JUD,0,0,0,0
PAR,F,SWM,0,0,0,0
FRA,F,VVO,0,0,0,0
USA,M,GAR,0,0,0,0
INA,M,TKW,0,0,0,0
MEX,M,OWS,0,0,0,0
LUX,M,TRI,0,0,0,0
BIZ,M,JUD,0,0,0,0
CRC,M,TEN,0,0,0,0
ARU,M,CTR,0,0,0,0
AUT,M,WRF,0,0,0,0
FRA,F,GRY,0,0,0,0
LIB,M,SWM,0,0,0,0
ROU,F,DIV,0,0,0,1
BEL,M,SAL,0,0,0,0
SVK,M,JUD,0,0,0,1
NED,F,BMX,0,0,0,0
GBR,M,RQT,0,0,0,0
CZE,M,OWS,0,0,0,0
SLO,M,TEN,0,0,0,0
ROU,M,WLF,0,0,0,0
EST,M,MPN,0,0,0,0
SOL,M,SWM,0,0,0,0
ROU,M,DIV,0,0,0,0
BEL,M,SAL,0,0,0,0
GBR,M,VBV,0,0,0,0
POR,M,EVE,0,0,0,0
CHN,F,WRF,0,0,0,0
ISR,M,TKW,0,0,0,0
ANZ,M,ATH,0,0,0,0
BRA,M,VVO,0,9,0,9
BOL,M,SWM,0,0,0,0
LBA,M,TTE,0,0,0,0
GDR,F,ATH,0,0,0,0
BER,M,ROW,0,0,0,0
CHI,M,FBL,0,0,0,0
EOR,M,JUD,0,0,0,0
SUI,M,FBL,0,0,0,0
AUS,M,BKB,0,0,0,6
SUI,F,TEN,0,0,0,3
USA,M,WRF,0,0,0,1
BEL,M,IHO,0,0,0,0
RUS,F,WPO,0,0,0,5
GBR,F,WLF,0,0,0,1
ETH,M,BOX,0,0,0,0
AHO,F,SWA,0,0,0,0
ECU,M,ATH,0,1,0,5
NED,F,CTR,0,0,0,5
URU,M,JUD,0,0,0,0
CRO,F,TKW,1,0,0,1
MKD,M,WRF,0,0,0,0
BRA,F,CSP,0,0,0,0
USA,F,ART,0,0,0,0
MHL,M,ATH,0,0,0,0
USA,M,SAL,0,0,0,0
AUS,M,SAL,0,0,0,0
CHI,F,ARC,0,0,0,0
ETH,F,SWM,0,0,0,0
LIB,M,CTR,0,0,0,0
GBR,M,BMF,0,0,0,0
SCG,F,JUD,0,0,0,0
BLR,M,MPN,0,0,0,1
ARU,M,SWM,0,0,0,0
KAZ,F,SWA,0,0,0,1
SRI,M,WRF,0,0,0,0
NED,F,TTE,0,0,0,0
GER,F,SKB,0,0,0,0
AUS,F,EDR,0,0,0,0
FRA,M,EVE,0,0,0,0
FRA,M,SAL,0,0,0,0
FRA,M,SAL,0,0,0,0
AUS,M,TKW,0,0,0,0
CIV,M,CSL,0,0,0,2
DEN,M,SAL,0,0,0,0
GRE,M,SAL,0,0,0,0
BOL,M,CTR,0,0,0,0
MAR,M,MPN,0,0,0,0
BOL,M,ART,0,0,0,0
POR,F,MTB,0,0,0,0
SUI,M,SAL,0,0,0,0
AUT,F,HBL,0,0,0,0
VIE,F,CSP,0,0,0,0
IOA,M,WRF,0,0,0,0
NGR,M,BOX,0,0,0,0
HKG,M,TTE,0,0,0,6
SWE,M,SAL,0,0,0,0
LIE,F,JUD,0,0,0,0
HKG,M,FEN,0,0,0,1
PAN,F,SWM,0,0,0,0
BOT,F,BOX,0,0,0,0
GRE,F,EVE,0,0,0,0
GER,M,SAL,0,0,0,0
ESP,M,SAL,0,0,0,0
KOR,M,FBL,0,0,0,2
PER,M,SKB,0,0,0,0
ROU,M,CSL,0,0,0,2
BRA,M,TEN,0,0,0,0
ROU,M,ROW,0,0,0,0
CAN,M,SHO,0,0,0,0
UKR,F,ROW,0,0,0,3
DOM,M,FBL,0,0,0,0
EOR,M,JUD,0,0,0,0
SUI,F,JUD,0,0,0,0
KOR,F,DIV,0,0,0,0
USA,M,TEN,0,0,0,0
CAN,F,CTR,0,0,0,1
BAR,M,GAR,0,0,0,0
USA,M,BOX,0,0,0,1
ITA,F,ROW,0,0,0,2
EGY,M,BKB,0,0,0,0
TUR,F,ARC,0,0,0,0
EOR,F,TKW,0,0,0,0
TUR,F,WLF,0,0,0,1
GBR,F,SAL,0,0,0,0
CRO,M,SWM,0,0,0,10
COL,F,GAR,0,0,0,0
NOR,M,EJP,0,0,0,0
KOR,F,BDM,0,0,0,0
LBR,F,ATH,0,0,0,0
SWE,F,GLF,0,0,0,0
CHI,F,TRI,0,0,0,0
EGY,F,SWA,0,0,0,0
BRA,M,SAL,0,0,0,0
CAN,F,TTE,0,0,0,0
JOR,M,SWM,0,0,0,0
LIE,F,TEN,0,0,0,0
FIN,F,BOX,0,0,0,0
IRL,M,SWM,0,0,0,2
SRI,M,BOX,0,0,0,0
EGY,M,TKW,0,0,0,0
MAW,F,ATH,0,0,0,0
RHO,M,BOX,0,0,0,0
BEL,M,JUD,0,0,0,0
FRA,M,SAL,0,0,0,0
LAT,M,TEN,0,0,0,0
RWA,F,FEN,0,0,0,0
CAF,M,SWM,0,0,0,0
CHN,M,CSP,0,0,0,0
KOR,F,SWM,0,0,0,3
MAR,M,VBV,0,0,0,0
NGR,M,WRF,0,0,0,0
MLI,M,JUD,0,0,0,0
IOA,M,BOX,0,0,0,0
NOR,M,SAL,0,0,0,0
GER,F,VBV,0,0,0,0
CUB,F,ROW,0,0,0,2
ITA,M,SAL,0,0,0,0
SCG,F,TEN,0,0,0,0
POR,M,SAL,0,0,0,0
FRA,M,SAL,0,0,0,0
BRA,M,SHO,0,0,0,0
JPN,F,BK3,0,0,0,0
SGP,F,EDR,0,0,0,0
EUN,F,SAL,0,0,0,0
SGP,F,ATH,0,0,0,1
TUN,M,TKW,0,0,0,0
NOR,M,SAL,0,0,0,0
MRI,M,ARC,0,0,0,0
TCH,F,SWA,0,0,0,0
KOR,M,JUD,0,0,0,0
KOS,F,ATH,0,0,0,0
USA,F,ARC,0,0,0,0
RSA,M,OWS,0,0,0,0
SAM,F,SWM,0,0,0,0
PNG,F,SAL,0,0,0,0
MAS,F,DIV,0,0,0,1
UAR,M,SHO,0,0,0,0
SUI,M,EVE,1,0,0,2
USA,M,TEN,0,0,0,0
CRO,M,CTR,0,0,0,0
PNG,M,ATH,0,0,0,1
CHI,M,EVE,0,0,0,0
FRA,M,ROW,0,0,0,0
BRA,M,SAL,0,1,0,4
BLR,F,WLF,1,0,0,2
TOG,F,SWM,0,0,0,0
AUT,M,SAL,0,0,0,0
LUX,M,WPO,0,0,0,0
TLS,F,CTR,0,0,0,0
USA,M,SAL,0,0,0,0
AUT,F,MTB,0,0,0,0
BER,M,DIV,0,0,0,0
CAN,M,SAL,0,0,0,1
GEO,F,ARC,0,0,0,2
ALB,F,SHO,0,0,0,0
PRK,M,DIV,0,0,0,0
HKG,F,SAL,0,0,0,0
LTU,F,CRD,0,0,0,0
CAN,F,BMX,0,0,0,0
AUT,M,BOX,0,0,0,0
IRL,M,CTR,0,0,0,1
IRL,M,ART,0,0,0,0
CPV,F,JUD,0,0,0,0
FRA,M,SAL,0,0,0,0
RSA,M,SKB,0,0,0,0
NZL,F,SBL,0,0,0,0
SUD,M,ATH,0,1,0,2
EST,M,VBV,0,0,0,0
CAY,M,ATH,0,0,0,0
FRA,M,FBL,0,0,0,0
ROT,F,SWM,0,0,0,0
NOR,F,BOX,0,0,0,0
MAS,F,SWM,0,0,0,2
GBR,M,MPN,0,0,0,0
GER,M,TEN,0,0,0,0
ALG,M,ATH,0,0,0,4
IOA,F,TTE,0,0,0,0
COK,F,SAL,0,0,0,0
SGP,M,WPO,0,0,0,0
PRK,F,SHO,0,0,0,1
TUN,M,BKB,0,0,0,0
GBR,M,ROW,0,0,0,0
HKG,F,ATH,0,0,0,0
AUS,F,MPN,0,0,0,0
CAF,M,CTR,0,0,0,0
SRB,M,TTE,0,0,0,0
URS,M,HOC,0,0,0,0
CUB,M,SAL,0,0,0,0
ROU,M,TRI,0,0,0,0
DEN,M,SAL,0,0,0,0
ESP,M,TEN,0,0,0,0
LAO,F,GRY,0,0,0,0
LUX,M,WLF,0,0,0,0
AUT,F,SWM,1,0,0,2
TUR,F,BOX,0,0,0,0
TJK,M,BOX,0,0,0,1
JPN,M,GTR,0,0,0,0
GBR,M,CTR,0,0,0,0
NOR,M,SAL,0,0,0,0
EUN,F,TTE,0,0,0,0
FIN,M,SAL,0,0,0,0
MLT,M,CTR,0,0,0,0
KEN,M,CTR,0,0,0,0
TPE,F,DIV,0,0,0,0
GER,M,SAL,0,0,0,0
LTU,F,ATH,0,0,0,4
SUI,M,MPN,0,0,0,0
CHI,M,MPN,0,0,0,0
CHN,M,VVO,0,0,0,0
CAN,F,SHO,0,0,0,1
TUR,F,SAL,0,0,0,0
IRI,M,BDM,0,0,0,0
ITA,F,CLB,0,0,0,0
VIE,M,ATH,0,0,0,0
DEN,M,SAL,0,0,0,0
COL,M,TKW,0,0,0,0
MAR,M,FBL,0,0,0,0
EST,F,ATH,0,0,0,1
ESA,M,ARC,0,0,0,0
PER,M,WRF,0,0,0,0
NZL,M,SHO,0,0,0,0
AUT,F,DIV,0,0,0,1
SGP,M,WLF,0,0,0,0
AUS,M,BSB,0,0,0,0
HKG,F,CSL,0,0,0,0
JAM,M,DIV,0,0,0,0
MON,F,SWM,0,0,0,0
TLS,M,ATH,0,0,0,0
JAM,M,WLF,0,0,0,0
ITA,M,VBV,0,0,0,0
SGP,M,DIV,0,0,0,0
BLR,M,FBL,0,0,0,0
BEL,M,EVE,0,0,0,0
FRA,M,BMF,0,0,0,0
COK,F,CSL,0,0,0,0
EGY,M,HBL,0,0,0,6
UGA,M,ATH,0,0,0,2
EUN,F,ARC,0,0,0,0
DEN,M,TEN,0,0,0,0
GBR,M,EVE,1,0,0,5
TPE,F,SWM,0,0,0,6
INA,M,SAL,0,0,0,0
UKR,F,CLB,0,0,0,0
FRG,M,WRF,0,0,0,0
FIN,F,WLF,0,0,0,0
GUA,M,WRF,0,0,0,0
RSA,M,WRF,0,0,0,0
YEM,F,SHO,0,0,0,0
NZL,M,SAL,0,0,1,3
GBR,M,TEN,0,0,0,0
PRK,F,TTE,0,0,0,0
FRG,M,CSL,0,0,0,0
EUN,M,GAR,0,0,0,0
IOA,F,SHO,0,0,0,0
CZE,F,VBV,0,0,0,0
GRE,F,MPN,0,0,0,0
GUA,F,ART,0,0,0,0
LAT,M,CRD,0,0,0,0
KEN,M,SWM,0,0,0,0
AUS,M,EDR,0,0,0,0
MLT,M,SWM,0,0,0,0
EST,F,EDR,0,0,0,0
URS,M,SAL,0,0,0,0
BUL,F,BDM,0,0,0,1
CAM,M,BOX,0,0,0,0
ROC,M,CLB,0,0,0,0
TUN,M,HBL,0,0,0,0
PRK,M,TTE,0,0,0,0
FRA,M,SAL,0,0,0,0
TTO,M,TKW,0,0,0,0
UGA,F,ARC,0,0,0,0
GUY,M,WLF,0,0,0,0
VAN,M,TTE,0,0,0,0
SUR,M,ATH,0,0,0,0
LTU,F,EDR,0,0,0,0
COM,M,SWM,0,0,0,0
COL,F,TKW,0,0,0,1
FRA,M,VBV,0,0,0,0
CZE,M,BOX,0,0,0,0
FRA,M,SAL,0,0,0,0
NOR,F,WLF,0,0,0,0
ESP,M,PEL,0,0,0,0
HKG,F,ARC,0,0,0,0
ISR,M,BSB,0,0,0,0
KSA,M,WLF,0,0,0,0
CZE,M,CSL,0,0,0,0
MEX,M,BOX,0,0,0,0
IRQ,M,BOX,0,0,0,0
SCG,M,JUD,0,0,0,0
HUN,M,GAR,0,0,0,4
PRK,F,JUD,0,0,0,0
ROU,F,HBL,0,0,0,5
PRK,F,CTR,0,0,0,0
TUR,M,FEN,0,0,0,0
GER,M,ARC,0,0,0,0
EUN,F,CSL,0,0,0,0
FRA,F,GLF,0,0,0,0
DEN,M,EJP,0,0,0,0
EST,M,FBL,0,0,0,0
FIN,M,SHO,0,0,0,2
MYA,M,SAL,0,0,0,0
POR,F,DIV,0,0,0,0
PAK,M,SHO,0,0,0,0
RSA,M,BOX,0,0,0,0
ITA,M,TTE,0,0,0,0
THA,F,BOX,0,0,0,0
BEL,F,ROW,0,0,0,0
MEX,F,WLF,0,0,0,1
USA,F,WRF,0,0,0,0
ITA,M,FEN,5,0,0,9
MEX,M,SAL,0,0,0,0
SWE,M,BDM,0,0,0,0
FIN,M,SAL,0,0,0,0
PAN,M,JUD,0,0,0,0
SSD,M,BKB,0,0,0,0
HUN,F,WLF,0,0,0,0
MRI,F,BDM,0,0,0,0
CZE,M,ATH,0,0,0,0
ISV,M,SWM,0,0,0,0
NED,M,SAL,0,0,0,0
BRA,M,CSP,0,0,0,0
MEX,M,POL,0,0,0,0
CAM,M,WRF,0,0,0,0
CHN,M,SHO,1,2,0,8
ESP,F,SKB,0,0,0,0
TKM,F,TTE,0,0,0,0
CAN,M,CSP,0,0,0,0
LUX,M,CSL,0,0,0,0
GBR,M,TOW,0,0,0,0
POR,F,SWM,0,0,0,2
CZE,M,WRF,0,0,0,1
GBR,M,FBL,0,0,0,0
UKR,M,FEN,0,0,0,4
CRO,F,GAR,0,0,0,0
PUR,M,JUD,0,0,0,0
FRA,M,MPN,0,0,0,0
AUT,M,SAL,0,0,0,0
AUT,M,OWS,0,0,0,0
BUL,F,BKB,0,0,0,0
KAZ,M,SWM,0,0,0,6
UKR,M,TTE,0,0,0,0
IRQ,M,WRF,0,0,0,0
MEX,M,WRF,0,0,0,0
FIJ,M,TTE,0,0,0,0
ARU,F,SWA,0,0,0,0
ANT,M,ATH,0,0,0,2
BLR,M,EVE,0,0,0,0
HKG,F,TRI,0,0,0,0
BRN,M,MPN,0,0,0,0
CHN,F,SKB,0,0,0,0
TPE,M,SWM,0,0,0,1
BIH,M,WRF,0,0,0,0
MAR,M,EVE,0,0,0,0
RUS,F,TEN,0,0,0,1
ALG,F,CSP,0,0,0,0
BRU,F,SWM,0,0,0,0
GRE,F,ATH,1,0,0,13
CRC,M,CRD,0,0,0,0
KSA,M,ROW,0,0,0,0
EUN,M,ARC,0,0,0,0
SWE,F,FEN,0,0,0,0
PLE,M,TKW,0,0,0,0
DEN,M,JUD,0,0,0,0
GEO,F,VBV,0,0,0,0
LAT,F,FEN,0,0,0,0
DEN,F,ART,0,0,0,0
BER,M,TRI,0,0,0,0
POR,M,BDM,0,0,0,1
GBR,F,BOX,0,0,0,0
NZL,F,HOC,0,0,0,9
KOR,F,HBL,8,0,0,8
ALB,M,ATH,0,0,0,1
SEY,M,BDM,0,0,0,0
SLO,M,CRD,0,0,0,0
AUS,F,EVE,0,0,0,1
DJI,M,ATH,0,0,0,0
AUS,M,SAL,0,0,0,0
TJK,M,WRF,0,1,0,1
POL,F,TEN,0,0,0,0
NED,F,SHO,0,0,0,0
WIF,M,CTR,0,0,0,0
NED,F,TTE,0,0,0,0
KOR,M,MPN,0,0,0,1
MLT,F,WLF,0,0,0,0
CHI,M,VBV,0,0,0,0
VEN,F,KTE,0,0,0,0
SUI,M,VBV,0,0,0,0
USA,M,OWS,0,0,0,0
MDA,F,ATH,0,0,0,2
BRA,F,SRF,0,0,0,0
CHN,F,ART,0,0,0,0
MKD,F,TKW,0,0,0,0
FIN,M,ROW,0,0,0,0
ISR,F,SWM,0,0,0,4
BOT,F,WLF,0,0,0,0
INA,F,WLF,0,0,0,1
AUS,M,BDM,0,0,0,0
KAZ,M,CTR,0,0,0,3
FRA,M,SAL,0,0,0,0
SWZ,F,SWM,0,0,0,0
ISL,F,TRI,0,0,0,0
FRA,F,TEN,0,0,0,0
AUS,F,CRD,0,0,0,0
PAK,M,SAL,0,0,0,0
PER,M,BOX,0,0,0,0
CGO,M,JUD,0,0,0,0
AUS,M,HBL,0,0,0,0
GER,F,WRF,0,0,0,1
TOG,M,BOX,0,0,0,0
CHI,F,SAL,0,0,0,0
GBR,M,TOW,0,0,0,0
FRA,M,SAL,0,0,0,0
MAD,M,TTE,0,0,0,0
CHN,M,SAL,0,0,0,0
GER,M,GAR,1,0,0,19
SWE,F,GRY,0,0,0,0
PHI,F,BDM,0,0,0,0
THA,M,TTE,0,0,0,0
NIG,F,SWM,0,0,0,0
LTU,F,MPN,0,0,0,0
HUN,M,ARC,0,0,0,0
NED,M,TOW,0,0,0,0
CGO,M,TTE,0,0,0,0
TPE,M,CTR,0,0,0,0
THA,M,FEN,0,0,0,1
USA,M,SKB,0,0,0,0
ROU,M,WPO,0,0,0,0
GUA,M,BOX,0,0,0,0
FRG,M,BOX,0,0,0,0
GRE,M,TKW,0,1,0,1
CAY,F,SAL,0,0,0,0
NCA,M,WRF,0,0,0,0
ROC,M,BMX,0,0,0,0
POR,M,SKB,0,0,0,0
CAN,M,SAL,0,0,0,0
DEN,F,ATH,0,0,0,1
GER,F,EVE,1,1,1,5
DEN,M,DIV,0,0,0,0
SRI,M,BDM,0,0,0,0
NZL,M,EVE,0,0,0,6
DEN,M,WLF,0,0,0,0
KOR,M,CSP,0,0,0,0
MAL,M,SWM,0,0,0,0
KGZ,M,ATH,0,0,0,0
AZE,F,ARC,0,0,0,0
SWE,M,SAL,0,0,0,0
CHN,F,ATH,2,0,0,8
SCG,M,CSL,0,0,0,0
BDI,F,ATH,0,0,0,1
CRT,M,SHO,0,0,0,0
ALG,M,CRD,0,0,0,0
BUL,F,WLF,0,0,0,0
SCG,M,ROW,0,0,0,0
FRA,M,SWM,0,0,0,0
MNE,M,BOX,0,0,0,0
KSA,M,EJP,0,0,0,0
FRA,M,TEN,0,0,0,0
BRA,M,SAL,0,0,0,0
MAR,F,TKW,0,0,0,1
GBR,M,SHO,0,0,0,1
USA,F,TTE,0,0,0,0
USA,M,WPO,0,0,0,0
ECU,F,WLF,0,0,0,1
ZIM,F,EVE,0,0,0,0
CHN,M,FBL,0,0,0,0
POR,M,OWS,0,0,0,0
NOR,F,EJP,0,0,0,0
ARG,F,TEN,0,0,0,2
PHI,M,GLF,0,0,0,0
NOR,F,BDM,0,0,0,0
USA,M,SAL,0,0,0,0
CZE,F,SAL,0,0,0,0
SRB,M,SWM,0,0,0,0
USA,M,BDM,0,0,0,1
HUN,F,BKB,0,0,0,0
GER,F,CRD,0,0,0,0
MGL,M,TKW,0,0,0,0
SVK,M,WPO,0,0,0,0
AUS,F,WRF,0,0,0,0
ARU,F,SAL,0,0,0,0
GER,F,FSK,0,0,0,0
GER,M,SAL,0,0,0,0
NED,F,ROW,0,7,2,9
POL,F,ARC,0,0,0,6
GBR,M,TEN,0,0,0,0
ESP,F,ATH,0,0,0,11
UAE,F,ATH,0,0,0,0
AUS,M,SAL,0,0,0,0
KAZ,F,CSL,0,0,0,0
ESP,M,SAL,0,0,0,0
MLI,F,BKB,0,0,0,0
BLR,F,GTR,0,0,0,1
GRE,M,BKB,0,0,0,6
GER,M,BDM,0,0,0,0
AND,M,ATH,0,0,0,1
COD,M,SWM,0,0,0,0
PAN,M,WLF,0,0,0,0
SWE,F,HBL,0,0,0,0
SWE,M,SKB,0,0,0,0
GER,M,ROW,0,0,0,0
URU,M,WPO,0,0,0,0
CRO,M,FEN,0,0,0,0
AUS,F,VBV,0,0,0,0
ESP,F,EDR,0,0,0,0
AUT,M,BDM,0,0,0,0
LUX,F,GAR,0,0,0,0
BRA,F,GAR,0,0,0,12
KOR,F,BOX,0,0,0,0
CRO,M,TTE,0,0,0,2
BEL,M,TRI,0,0,0,0
RWA,F,SWM,0,0,0,1
JPN,M,GAR,0,2,0,12
KOR,F,FEN,0,1,0,2
AZE,M,TKW,0,0,0,1
GRE,F,VBV,0,0,0,1
SAA,M,CSL,0,0,0,0
POL,M,BKB,0,0,0,0
MDA,M,CSP,0,0,0,0
CYP,F,CRD,0,0,0,0
BRA,M,MPN,0,0,0,0
NEP,F,ATH,0,0,0,0
MGL,F,GAR,0,0,0,0
BRU,M,SWM,0,0,0,0
AZE,F,CSL,0,0,0,0
USA,F,FSK,0,0,0,0
GBR,M,SAL,0,0,0,0
SAA,M,ROW,0,0,0,0
USA,F,CRD,0,0,0,0
FSM,M,ATH,0,0,0,0
FIN,M,EVE,0,0,0,0
MEX,M,SAL,0,0,0,0
FRA,M,TEN,0,0,0,0
FRA,M,CSP,0,0,0,0
VIE,F,GAR,0,0,0,0
SRB,M,CTR,0,0,0,0
BEL,F,SHO,0,0,0,0
CAN,M,MPN,0,0,0,0
TAN,F,SWM,0,0,0,0
FRG,F,HOC,0,0,0,0
PUR,M,DIV,0,0,0,0
POL,M,TKW,0,0,0,0
IRQ,F,ATH,0,0,0,0
USA,F,EVE,1,0,2,9
IRL,F,TRI,0,0,0,0
PUR,M,WLF,0,0,0,0
GRN,F,ATH,0,0,0,0
GUA,F,MPN,0,0,0,0
IND,M,GAR,0,0,0,0
FIN,F,BDM,0,0,0,1
SWE,M,SAL,0,0,0,0
MON,M,GAR,0,0,0,0
JOR,M,TTE,0,0,0,0
GBR,M,SAL,0,2,3,7
EGY,F,TRI,0,0,0,0
IRL,M,FEN,0,0,0,0
POL,F,CSL,0,1,0,3
KOR,F,VVO,0,0,0,0
DEN,F,EDR,0,0,0,0
ISR,F,GLF,0,0,0,0
JOR,M,FEN,0,0,0,0
KAZ,F,ARC,0,0,0,0
